latitude,longitude,stake_weight,uuid,GDI,country
46.49,-80.99,1,84914444-ec91-4a65-ac29-d566fea6091f,2071488.390413872,Canada
46.516,6.6328,4,fb631c83-5925-4863-9313-f6a8854a467f,1444826.3581472351,Switzerland
46.5547,15.6467,2,05fe2b95-394b-412b-b7cd-6b184c9d097f,1465184.042138537,Slovenia
46.5833,5.95,1,222c010b-9fd4-495e-8b38-4f218086d7ba,1434722.1535848053,France
46.6333,27.7333,1,8a337a24-deb6-4a02-90b6-9ab474c33ac7,1558283.7296793337,Romania
46.654,-120.5301,1,ad7a70be-6373-4193-b419-bd74c36eac34,2570914.5032004584,United States
46.725,6.5307,1,d7d84cb1-2fb4-42dc-84be-7e54f5d4eaa2,1439117.4318941985,Switzerland
46.7547,-71.6957,2,de4910f4-bb98-4f98-90c7-1597f0c6aad1,2105199.643745819,Canada
46.7667,23.6,1,5d1e177d-7433-45ed-bf29-545bcc6ed42a,1586115.9620374283,Romania
46.8336,7.0712,2,3c15b3d1-13bb-4799-b8b5-5a6ae1abaac9,1437839.6155613752,Switzerland
46.8458,-1.8794,1,212b25a7-353a-42a7-98da-d8e2a4115bd9,1568658.5850737973,France
46.8772,-96.7898,1,53e8062b-a99b-499d-82ec-771ec0650cc5,2158117.8599632075,United States
46.9041,18.058,1,df2af307-f345-4d39-8701-7bca7346f4bd,1528128.6925142775,Hungary
46.9244,7.4146,8,977962c2-5dfe-4d0d-92ed-4cfb23ae9edc,1436864.9825516702,Switzerland
46.9918,6.931,1,dba399b0-6e79-4da3-a4b7-78ba2a4fba92,1433482.1936482312,Switzerland
47.0056,28.8575,7,1f61855b-720b-499d-8656-b56209a9f604,1600987.8169262335,Moldova
47.0505,8.3064,5,0831ab1c-736a-477f-8b4d-cc46ac08ede2,1445736.5298780352,Switzerland
47.0833,2.4,1,907c665f-031d-404f-ae46-9663befac1bf,1506568.773245457,France
47.1332,24.5001,1,a2e30187-1613-47f6-b9d8-6b219fe633ed,1647841.7879128456,Romania
47.1365,8.5853,7,69952700-291b-4072-b5ce-61b0dda97a44,1445522.9650131655,Switzerland
47.1854,-122.2929,8,a9a579df-51c0-4c8b-af36-0bd5cd7d5cad,2611174.2926577115,United States
47.2017,7.5665,2,b994ccc1-e90b-4020-a495-2724d51b6836,1438066.5544941027,Switzerland
47.2151,-123.1007,1,7dc0bc50-1416-489a-8a7e-e720826cc7b5,2633005.0643916754,United States
47.2172,-1.5534,2,04f034a8-8686-4ebc-a442-5f9f0600fd9a,1557536.5050309186,France
47.2313,39.7233,3,bbde3412-67b7-4452-91c8-96a046aad68a,1795695.0588911602,Russia
47.2331,9.6,2,da17606e-e68e-4f13-9015-3caa508b7521,1459101.656777656,Austria
47.2431,19.6169,1,3b3293e4-4878-4857-9308-58f6fdc138a3,1562732.8499992494,Hungary
47.2627,11.3945,2,7784b866-bfd6-47fc-a1b7-6a949036f951,1485865.6019666807,Austria
47.2835,0.6999,2,cdd240a4-8a06-4532-9b35-0ca85ae13436,1538766.905123046,France
47.3,15.8333,1,767c5e92-eeeb-4dd1-9efb-4ece0ef7ebd7,1451781.564725475,Austria
47.3517,11.7101,1,fd08c303-d745-43cc-bd6d-c54df9d3d646,1487978.9351567274,Austria
47.3667,8.55,69,63d919e0-380f-41ab-a117-987a30129974,1439848.9576378984,Switzerland
47.3925,8.0442,5,00081ded-f4b2-4ba9-a65b-1f463d01fdec,1436085.632034312,Switzerland
47.3927,-122.0464,9,e1bf1ef8-84c5-4443-bb44-899e0c9903de,2593713.5789092295,United States
47.3929,13.687,1,6729fec7-ebdd-4b28-bd03-3971b0b57806,1509936.0678087147,Austria
47.4116,9.0402,4,0ca18560-1aeb-4414-8f89-d4dcd3a5ec2d,1442625.6835184114,Switzerland
47.4143,9.7419,1,0b67020b-7bc0-4f8c-bd77-9905e874426d,1456285.333447,Austria
47.447,-121.7686,1,f21b5aeb-d720-465f-a319-75ebd68fd677,2585734.727239494,United States
47.4733,8.3059,3,a738e919-02fa-4877-9df0-c058a0c41bd0,1435847.8457790453,Switzerland
47.4984,19.0404,10,084c2c47-6be6-456c-a88a-a1d86d500e3a,1544772.401820554,Hungary
47.5056,8.7241,6,56cef267-5d68-4d45-b99c-a256509bd0ea,1438025.3320171735,Switzerland
47.5233,12.4232,1,1623c54b-8fa9-49cf-bd7e-32df442dac93,1494381.4613553185,Austria
47.5584,7.5733,3,de4d22c1-1f65-454c-becf-608134cf2592,1430145.7175379666,Switzerland
47.5667,14.2333,1,ea165b11-b9fb-4a18-a056-8eebb69871eb,1492977.3219860776,Austria
47.6062,-122.3321,35,075ffe3a-f5d8-4051-a029-80cfa7f57782,2607197.926427065,United States
47.6445,-122.6949,1,f3d2316b-d20d-4012-9cb3-0394122d3915,2616616.460975442,United States
47.6569,-2.762,1,9bfd57f8-2917-47f5-998f-527c2ff27d75,1560408.8545047562,France
47.6597,-117.4291,2,2f9ed683-748f-4acf-ace9-1f13a3fd42e4,2457646.237271729,United States
47.6704,6.842,2,70c7367f-81a4-4816-a5bd-6afe5bc1af12,1425301.252007709,France
47.6749,15.9389,1,0af41744-740a-4c77-9f5a-cbe0d11482c8,1446327.0709803707,Austria
47.6759,-117.1182,1,339c6bcb-45f7-4e35-a0ae-c965be40ac24,2458037.8834917354,United States
47.6973,8.6349,2,104c25f7-3b53-47a1-a84c-063d9d8ae2c4,1440611.5309035087,Switzerland
47.7248,-116.789,1,f4bf0ed7-974f-438d-9a12-bf85ca99b47e,2441665.1571246795,United States
47.7362,11.8594,2,610f601b-588d-47ed-a934-ccd420a07b4e,1481700.395945128,Germany
47.7667,11.1667,5,9ff94f14-8705-4172-bf0a-6e15855d4850,1471918.1516064915,Germany
47.7918,-122.2243,7,7143e08b-a2d0-4346-b5ff-0bce60220404,2602271.4504307983,United States
47.7994,13.044,2,26d581e9-de90-45a1-b8b2-472dae4371a1,1498360.1311669801,Austria
47.8171,6.365,1,ef9b80bd-c14f-414c-ba4f-852aff1b70de,1421368.6172265443,France
47.8578,11.4805,2,475b79b4-c8f4-4da5-81de-773ff9bcfafc,1474106.5254596383,Germany
47.8747,7.6572,6,3d5b7cc8-f24f-4213-a23c-f25411035ad1,1424142.2592559673,Germany
47.8983,16.2483,4,370e2f57-de18-4277-857e-9b454ee299e9,1455807.9711538912,Austria
47.9029,1.9039,1,ca892197-35aa-4a21-a9a7-5dc1439eb186,1518850.4695490685,France
47.9253,-97.0328,1,ee5f0603-8307-4d3f-be40-883ea3d48e68,2119736.327781534,United States
47.9554,21.7167,1,4355f8b0-884a-40e9-ad4a-f9176216ac29,1621757.507150662,Hungary
48.0383,14.2077,1,89923db4-6ac9-4764-9419-5968bf7a3e59,1491035.836334432,Austria
48.0464,12.8294,1,a8ee98ae-608c-4519-a9d7-a533492d73a8,1490239.3562659326,Austria
48.0623,8.4936,1,e02bdc10-1d98-4664-9c27-836de6957e23,1432564.7553781113,Germany
48.0828,16.3138,54,3b5949df-c080-495e-b620-ba5b8debe1b8,1453918.2211785768,Austria
48.0934,9.7905,1,b310b36e-73b8-4f1d-91cd-80a5f3ab5b24,1442854.8651121918,Germany
48.1088,11.7265,25,255cb1a5-f752-49bd-a8e4-3a616d550183,1472695.5819307594,Germany
48.112,-1.6743,5,adbcc83b-6efa-41e7-8387-e3409d1e3d0e,1540994.5005563614,France
48.1128,-98.8651,2,3ef35d9a-9b7a-45c5-99f3-0d74e166b34d,2144431.355614398,United States
48.1463,16.945,4,234cebf4-b713-4cd9-87f8-a3a5f847e052,1473126.2121712123,Austria
48.2474,13.9784,1,ba18b078-1e1e-4c52-8348-060b694398b2,1498444.630761466,Austria
48.2563,13.0434,1,2d624b76-62fd-4507-bd69-a1e83e739a69,1490027.3974930877,Austria
48.2751,2.6908,1,9b9e8d2f-dfee-41e8-a605-06720b6ec3e2,1487314.783150452,France
48.306,11.9069,1,4da295ce-3225-4955-b360-bb80469414ae,1471822.7174455477,Germany
48.3606,11.3779,2,f4138cab-2764-4ce3-b5dc-24fa6f2e4455,1463692.354974102,Germany
48.3984,9.9916,2,3e8afcf0-2850-489f-b16f-562b87ccead4,1439565.3765602363,Germany
48.4298,9.255,2,2ef736ad-e7e8-4922-af66-8eda74c7997b,1432058.1531043542,Germany
48.4359,-123.3516,3,fa963602-935c-4c57-93d6-b23d7e8e8248,2642392.411706721,Canada
48.4827,135.0838,1,fc2df25b-afb6-44cc-9ede-fafc120118a0,3498261.107729105,Russia
48.511,14.5045,1,e6e5c474-d456-436c-9075-80c9832d75d7,1503686.262800681,Austria
48.5172,34.6062,1,5b63c0e0-6b11-449a-86ee-3af800738711,1910946.9212747482,Ukraine
48.5839,7.7455,18,cd2ed6d9-51c3-4d6f-8547-4ae16b130168,1419508.3894598167,France
48.6257,9.342,3,effe71fd-73c6-44f1-8ee1-76746b6854d7,1429746.544872,Germany
48.7178,2.4934,8,4fd8e152-d0a0-47ea-a859-1c13888a91dc,1508283.345615835,France
48.7595,-122.4882,2,5a1b2470-8ac2-4fba-80c8-ce218e96fa33,2599718.6977687916,United States
48.7651,11.4237,7,99bf9d11-f123-46cb-812b-38c18aafc7fa,1458185.135078305,Germany
48.7719,2.0189,53,714cf6ee-c170-4f49-ad91-469f9ceaa6b4,1509416.8822468861,France
48.7823,9.177,8,50ca3e8b-d1ed-4714-9e8f-596e55c7c0d3,1426055.4804449673,Germany
48.8156,7.7905,1,dcc24f52-51cd-4baa-9f15-d9b14c117e78,1416337.111731135,France
48.8439,10.8583,1,ff2b9436-65b4-4181-99d0-e537af7bb733,1449897.1222174447,Germany
48.8555,16.0488,1,2264e637-222f-4652-a22a-bba3ee137fc4,1437465.0122511392,Czechia
48.9411,2.8602,1,2327ffc8-38ec-4986-b7bd-2a7f5206e93f,1482458.7885361789,France
48.9881,2.3016,3,1c12e1a6-9f5f-4067-8894-0a6c718506d9,1511772.5771412954,France
49.0094,8.4044,2,e0a39a27-868b-4ee2-9e9a-b49fc569e931,1417266.9200927115,Germany
49.058,-122.2526,2,1604a65f-3f90-4089-bbd8-f9bf68efb55c,2591054.4803784085,Canada
49.1063,-122.8251,3,56b207de-21a8-4fa2-bb78-330db4330686,2597380.7741160584,Canada
49.1166,10.7597,1,d5ec663a-57bc-4c1a-a3f8-211bfc98e29c,1445232.1749496781,Germany
49.1344,10.0719,1,46ec84a2-587d-4a0f-bed2-a00679bf737f,1437333.8821238398,Germany
49.1357,20.4335,1,e03fed46-84a4-40de-ab2b-451f8841c8c8,1573313.0867332085,Slovakia
49.1465,1.3962,2,ee8a4efa-8314-4b07-a3e9-4d78612f3d65,1513952.9914591063,France
49.1531,-125.9074,1,111e1d7a-b6ad-4d6d-abaf-25529da065f5,2638489.917878617,Canada
49.17,-123.1368,17,0b631cf8-0e8f-4fc3-85df-5f9fa8ad5083,2596942.3478148603,Canada
49.1952,16.608,2,bd15bdff-56b9-477a-8958-f140bb975c26,1466950.4411268716,Czechia
49.1982,2.2091,1,19d02d1b-0ac0-4656-86b4-d449a5750448,1509159.3368451733,France
49.2012,8.6418,1,18ffeee5-d976-4d20-ba58-6c59b4ee54db,1416564.898167156,Germany
49.2072,2.5866,2,a0a2bafe-8384-4517-aeeb-35b845ce2127,1507571.3819010325,France
49.2653,4.0285,1,6d80c8d1-507e-4102-94ba-25d37c306861,1398568.456937561,France
49.2846,-122.7822,1,0cd30c55-3482-40fa-a737-7274b60ace44,2594833.215739186,Canada
49.2952,9.616,1,a7ad2954-ce2e-429e-b611-52aa4f50073b,1423661.8599167217,Germany
49.3667,-123.1665,3,05a57f93-e5fa-4ef3-a4fa-dc6c15a431db,2596163.5343393465,Canada
49.383,-121.4414,1,df03c93f-a64b-4198-9ff6-c30d2e859aec,2551961.1247396916,Canada
49.4075,11.1649,66,62ae0705-6c88-4b40-a248-784b88ea43a6,1447110.6823784276,Germany
49.4671,5.932,1,ed99b153-601c-4c26-ae37-27744b5fef2d,1402349.2480862294,France
49.4719,17.1118,1,a45d2ae9-2c54-4d94-ac37-474d2cd085bd,1481660.6455213844,Czechia
49.4812,8.4464,2,41f4eb3e-8502-43ad-9b90-8eb36ece0783,1412231.0915719424,Germany
49.4946,10.7923,8,b997b690-0b28-4d2a-9522-ce84cd7f429c,1441604.4082831114,Germany
49.5453,0.9552,1,828b9953-cc78-4331-8949-6a0edda5cab8,1511342.0557382202,France
49.5892,34.5537,1,0a243084-d316-4bdb-b3de-0bcb09c85169,1909302.0147545047,Ukraine
49.6117,6.13,3,c1821ec0-b3ce-4568-be03-9902bdb70549,1401118.539929698,Luxembourg
49.612,11.1297,1,6f6101bc-df38-42cc-962f-47f4c382d1bf,1444746.1309097756,Germany
49.6992,-123.1563,1,469be133-a8ec-4b9b-a4f1-257b80dcafcf,2601587.829038521,Canada
49.7397,10.1507,2,01c6dda4-025e-4440-9e95-4e533c3b8472,1424957.0809884735,Germany
49.7475,13.3776,1,238c38f9-9822-4913-a28a-92f847f8fa5e,1484598.7826959135,Czechia
49.8347,18.282,1,ecd69ebd-bc3a-4e5d-80b6-2ffca8468214,1502423.204787993,Czechia
49.8717,8.6503,1,8894f851-aaba-4d31-95f5-9c295d8151d3,1410302.9347743809,Germany
49.8844,-97.147,1,082e645d-a3a5-4f5e-a4bc-43ecca5fac67,2100737.9524248233,Canada
49.8987,10.9007,3,becc5020-27e0-40fb-a958-4be44715948d,1439659.3958160419,Germany
49.9387,17.9026,1,abe9ed9d-c167-476c-bba1-d24eba29941f,1493598.7285667358,Czechia
49.9478,11.5789,1,3a7c2d7f-820a-4235-814e-50a4a3fbae39,1448174.866603096,Germany
49.9842,8.2791,213,6e6b468a-049e-4078-8a93-265db3d4965a,1406913.3035967252,Germany
50.0614,19.9366,3,cd82a785-e8b8-47b4-8cec-13d82015724e,1551807.571345195,Poland
50.0866,14.4799,22,19f19c3b-4ead-445e-baad-48fd1c0859a7,1486210.980693,Czechia
50.0888,9.0646,2,3bd97ec7-71b4-4f7b-9cb4-1059cb99a90e,1412142.7889467296,Germany
50.2014,3.8384,1,3f4db5cb-a16c-4315-9051-a7fe70b9b3fa,1444598.083385772,France
50.2584,19.0275,2,a6fb0c69-fc4b-4266-9ad1-cd0b6351766d,1514865.8989052423,Poland
50.2815,6.1272,2,901f4300-2390-4d6e-a4ee-4367ab980d09,1395501.1776909293,Belgium
50.2944,11.4629,1,0cb9076c-d98f-4f7b-89b2-0449ab4796a9,1444632.149606602,Germany
50.3715,-4.143,1,677c3983-0585-4e7d-866b-626c0b5bd49a,1544313.015742659,United Kingdom
50.4001,-105.5345,1,74ee408e-ed82-45ac-9503-33a4e1ecfd63,2153972.0171442237,Canada
50.4518,19.5199,1,bd76d209-f4e5-4c8c-88a7-afeb9c24d107,1531787.247442901,Poland
50.4547,30.5238,12,474f27d6-c785-4e3d-8cd1-e689aee35d99,1630078.24330216,Ukraine
50.4779,12.3713,258,90acaa75-787e-42c7-a0c8-217fd00fef2e,1464135.1171253356,Germany
50.5031,4.2359,2,67637f48-1fbf-434a-8c86-79c2bf823b09,1407392.600255512,Belgium
50.5677,3.4492,1,6f6354b4-b996-4113-99be-da21118d0003,1470693.9969672791,Belgium
50.6167,3.1666,87,923b5039-9e9b-4899-b8eb-abf5e130b599,1498948.9567656366,France
50.6167,7.35,1,b24ca851-fc3c-44ac-b817-56d7248dafa2,1398171.9216021262,Germany
50.6564,10.6605,8,ca37b9b7-6320-421c-889e-21f0a51ab928,1433247.5357484557,Germany
50.7143,-1.9846,1,4a933b9d-284e-42f2-b227-3dd8ff4f7f05,1517122.2650562339,United Kingdom
50.7181,6.0111,1,54c6bd76-0fc0-4e25-8762-673b81e5a8d1,1393001.9833749288,Belgium
50.7338,4.2345,20,a9e9da8c-3c01-4a49-b282-348f07abf749,1413154.3563840222,Belgium
50.7344,7.0955,14,ee8ee1c6-846e-4934-adce-ed23f2877b63,1396549.6441894623,Germany
50.799,-1.0913,2,c6db4108-3898-49d8-b3bf-add6ac7f9c86,1514631.224718036,United Kingdom
50.8043,6.493,1,fd86a6f6-1361-421c-bb53-7f499e331f7c,1393994.8733438717,Germany
50.8114,-0.5408,2,fc1dba5b-514b-4aa1-b524-1c57b01d4bbd,1509922.7596591522,United Kingdom
50.8284,-0.1395,1,c0459fc6-61d9-4255-b891-fa50768377ca,1513524.1973097792,United Kingdom
50.872,9.7089,2,27d8e1f9-f2c8-44f8-9228-cf4213c93da7,1422379.485548624,Germany
50.9177,6.1234,2,4d468f8c-905c-4e8b-b35b-0e7313fbb069,1392652.565487067,Germany
50.936,4.0355,1,a5857416-6bc4-4e75-9689-99ea74cad652,1440276.5748543935,Belgium
50.9519,1.8563,4,00414684-6b5b-4639-99d5-50b2f9858733,1501736.8635963819,France
50.965,5.5008,1,dd5325e9-3def-4ca1-b2d7-21e2e541cbf0,1391491.389658404,Belgium
50.9787,11.0328,4,066e49d6-d555-4594-a637-5b2d443a3148,1437216.0187960556,Germany
51.0495,5.2261,2,55e6540b-d052-495a-9ad0-a798c87384c1,1391134.1379720564,Belgium
51.0501,-114.0853,7,ed9e70a3-629d-4e7a-8806-089759d53ea4,2296488.243351014,Canada
51.0509,13.7383,4,c0fa6f4a-9970-4cac-9de8-6ba5b19065f7,1484270.1701554444,Germany
51.0604,4.3602,7,d55d56c8-e820-48c8-80e8-1885c49452bb,1418945.537891163,Belgium
51.0651,-1.3187,1,558bec20-aa82-42a3-b644-6de448760d2c,1515091.6477127443,United Kingdom
51.0834,-115.3521,1,3176d50c-79bf-49ea-8ce4-13b6c9072bf9,2323988.7623554976,Canada
51.1,17.0333,2,d7699052-a2a1-4e09-9690-30ab5e63c012,1462435.710958694,Poland
51.1196,9.1248,1,6c79f887-59ce-46db-8284-0567a081dbb9,1416693.364156127,Germany
51.1284,-3.0036,1,85b85d2c-d9dd-47a0-804b-9a2cdcdec699,1525475.8993047993,United Kingdom
51.1332,0.2626,1,84ac5430-2612-45da-9d31-b94d260bba85,1509182.3866350958,United Kingdom
51.1801,71.446,1,8ca8b700-a8ac-4477-863f-bed9802089b1,2764258.614557442,Kazakhstan
51.1938,7.0133,40,1653b142-3e7f-4377-8d7d-0e71e77c988e,1395464.8560490785,Germany
51.1942,5.9875,1,1a961f72-5a25-442d-a50f-8d0222ea5d52,1391996.6783867078,Netherlands
51.2006,12.3862,11,2f82d610-e5fd-42de-85de-9e8bc434eccb,1462871.2498748435,Germany
51.2089,3.2242,1,8887d73e-c11c-491a-a8ba-47042befb2cb,1496655.364922621,Belgium
51.2354,-0.5743,1,dfa9e253-5e26-4e79-89ce-4e63267bea68,1514660.6783976196,United Kingdom
51.25,22.5667,1,1a7c98e7-509c-4182-b1f7-d1ad6e166221,1619004.172829459,Poland
51.2667,0.5167,1,fac56ebc-cc2a-4071-ae5b-54cd62d160a5,1507166.8255831222,United Kingdom
51.3368,-0.112,123,017d2e51-eaaa-4975-877b-25f18ebaf7dc,1510945.9991097392,United Kingdom
51.3505,-1.1285,4,8a05299e-dff0-4ffc-9236-63adb19de5e7,1518835.3724238456,United Kingdom
51.37,6.1681,1,f54b68cd-62f9-4937-a356-f9c3840226b3,1392514.4969124726,Netherlands
51.4108,-0.6748,2,b5d08891-2264-4027-8299-4d3e5ff41183,1514878.0994794886,United Kingdom
51.4322,6.8797,6,49869bd4-a6b0-4332-a360-f7a065bb97ac,1395073.6192717922,Germany
51.4416,0.1487,22,792df1c6-4185-460c-b82f-a6ebe0828ad1,1508958.382897589,United Kingdom
51.4552,-2.5966,2,079389b0-739b-48aa-a22a-9bb6f1442fa4,1526230.5750684948,United Kingdom
51.4817,7.2165,3,749f062a-8828-442c-b1b0-f00f59d793f1,1403741.7164010569,Germany
51.5308,4.4653,4,4149eeba-8f5a-499d-b61f-5b9a6f8028e9,1432532.4979856473,Netherlands
51.5344,9.9323,1,70ba43ce-1e3a-4cc0-b5c3-4b27b19d9c33,1424846.623746044,Germany
51.5378,0.7143,2,f50efa59-ec99-4e95-aad0-b8d91ea139b0,1505548.400313317,United Kingdom
51.5406,46.0086,1,26916ae7-bf9d-4915-a7a9-8f43433e112a,1910368.0988882058,Russia
51.5555,5.0913,3,4eac6afa-1290-4392-85fa-aeed6c0e8610,1391190.9943144163,Netherlands
51.5877,-2.9983,1,3e95867c-221f-4a12-9f12-77b4519523c9,1530218.6699206608,United Kingdom
51.6253,-4.0346,1,aecd3cd5-fed4-4f61-b616-afdda1422619,1535680.1291727647,United Kingdom
51.6417,5.3528,2,f64b6e38-54dd-498a-bd7e-1fc858995e47,1391556.4276255951,Netherlands
51.655,17.8069,1,c166cb48-44cb-4466-a68a-5f6a4ed57c00,1491545.9187778926,Poland
51.672,39.1843,1,a6fe77c0-33c0-491b-a99d-3b9177d2a82e,1932428.683876238,Russia
51.6803,7.8209,1,1150b776-a9f0-46b5-99c7-5e09a5ac274e,1407688.972021139,Germany
51.7265,10.6109,1,b446200c-dd13-459a-93b6-2c9523e36f23,1432847.8140750646,Germany
51.7392,-3.5103,1,302a9ef7-f7f2-4d5f-82f6-40a98af5b11c,1535699.3774142505,United Kingdom
51.7522,-1.256,1,be726a22-27a9-4eb8-b414-f72b12e0f5e5,1519177.9313889062,United Kingdom
51.7706,19.4739,1,2f2e4966-4548-48b4-b757-a4bcce7a8748,1525370.0463582166,Poland
51.8017,-0.2069,1,ead648df-c63f-4da7-baf6-e3a17b65465d,1511003.0333951246,United Kingdom
51.8208,4.7764,10,a11cff6a-e496-48bf-a517-e624de9deee8,1398820.42584824,Netherlands
51.8425,5.8528,4,8549714d-e7f5-4610-8183-5a15d4738a23,1393017.2871838002,Netherlands
51.8657,-2.2431,1,11d6d48d-2a8e-4395-827b-a6e3a0953881,1528413.7070415993,United Kingdom
51.8782,0.5529,1,7987e64a-adcd-4af2-87d4-707942717c59,1506491.441584935,United Kingdom
51.8857,-0.5229,1,bc1d4bed-b9b2-4041-8d9d-b0e84fdcb6b6,1513267.8945873738,United Kingdom
51.8892,0.9042,1,2f20c964-ca31-4fda-9e34-9793ae2f327a,1504731.3423220755,United Kingdom
51.898,-8.4706,2,f325497e-90e0-4141-80ae-b1013d22897a,1581031.5945279624,Ireland
51.9069,8.3785,2,b1d9dc66-1482-411f-aed0-2469b619ade5,1412316.3254459396,Germany
51.9385,8.8732,1,76660e5e-d588-4793-a742-3b0ce6de67cf,1416289.7398338118,Germany
51.9878,-0.1883,1,fe2476ef-1603-4d34-9342-7acbd806d532,1511075.9786361281,United Kingdom
51.9942,4.2097,15,5628d444-0274-41b7-994b-a956b09f94c6,1454725.3380083714,Netherlands
52.0417,-0.7558,3,d4d14c2e-0025-4637-875b-b48187f4dda8,1515207.908297015,United Kingdom
52.0592,1.1555,1,174aad0f-fcad-4f3d-a23b-200ae5562cae,1504006.525787204,United Kingdom
52.0881,-7.6253,1,4d995a84-ee9f-4de9-921b-f6874f9d9f51,1575020.1050583336,Ireland
52.0908,5.1222,110,d448e620-57b8-4f1d-a39f-b6baef2f33c1,1393294.4622565857,Netherlands
52.1383,6.2014,6,61514a82-426e-4509-98b5-d4be52219f3a,1402333.4829400666,Netherlands
52.2,0.1167,2,4083c8e6-83eb-4f85-9823-70c41073dd1f,1509750.1397958128,United Kingdom
52.2284,21.0522,51,f1f7aaf7-1070-49dc-910f-ec265ac9d4ed,1551060.891960487,Poland
52.234,4.4447,1,6835cc2c-09d5-4dbf-a170-c83eb5fe0421,1448930.0159196132,Netherlands
52.2475,15.5335,1,e9669e9d-076d-44b0-88e2-d87b86abc0d8,1435620.0816973518,Poland
52.2604,10.3649,2,5c237d16-a0c3-45a8-8b3c-dea91460074e,1432380.9611946691,Germany
52.2606,9.0494,1,6e54f08f-d439-4657-b1bf-0a0f9b892cc0,1419509.7340676382,Germany
52.2978,104.2964,1,fed5c262-448b-4c42-87f1-7d6ed10bc2d6,3341840.2563771126,Russia
52.3065,-1.9457,8,f90d5589-eb53-4c8b-acae-5ddfa60b2565,1525898.9125106747,United Kingdom
52.3342,-6.4575,1,ab9320ec-7b84-4036-a0d8-1c3a2362563a,1565457.2776345639,Ireland
52.3705,9.7332,5,15b411e3-591d-4875-afc4-004e1a5d79f4,1426476.5303314377,Germany
52.3989,13.0657,2,ca000eb5-3a50-4e28-be08-a0aac23172fc,1461434.7655097083,Germany
52.4069,16.9299,4,3c3aeee2-7b1f-4968-9ff3-6e9fadcba1c9,1453638.8592377438,Poland
52.4245,10.7815,1,eb5446d6-53f6-4d8a-a296-c857871ab968,1438147.304240649,Germany
52.4261,-0.1491,2,c61f52bb-ccde-49ac-8e13-9eda28553fa4,1512254.796021046,United Kingdom
52.5083,5.475,2,48b3b288-dca3-4eaf-871e-ea757f0a4bb4,1403414.595598873,Netherlands
52.5111,4.6716,4,4c2b8667-e805-4b7a-93e1-2d2c73ea6039,1450837.3058388054,Netherlands
52.5125,6.0944,2,8996be35-8ac9-4091-a30b-a18d7a44b198,1404707.6671612381,Netherlands
52.5244,13.4105,53,a3c6eb82-c9d0-42c2-8536-b2bebca35b40,1467325.5017405374,Germany
52.6031,39.5708,1,639b30f1-e026-43a7-a782-d517a0875d9f,2062021.7446967873,Russia
52.6386,-1.1317,2,1c0b0394-9e62-4cd7-8612-4d1adf4640c2,1520071.251312226,United Kingdom
52.6667,-0.7333,1,83331e06-a584-484d-a859-819d53d717e9,1517296.6694357013,United Kingdom
52.7033,5.2917,3,3128af0f-78b3-4eea-a38c-4ff4cb4c61e4,1404940.3754344159,Netherlands
52.7317,41.4433,1,0374228c-1a10-4e82-88ee-dc9b1fa1d492,1875482.233879365,Russia
52.74,6.0792,1,2927fb1f-2ae9-4433-b654-b85a0269417e,1406706.4343727175,Netherlands
52.7483,6.9681,1,11cd3834-1f20-45eb-acb2-cb084aeed309,1409935.262024456,Netherlands
52.8986,-1.2714,2,069d544f-9199-4304-b95b-516dc57a60f0,1522575.014631668,United Kingdom
52.9233,6.7931,1,9ae7cc39-8d1c-4798-93b5-c02505cec529,1410929.5805243053,Netherlands
53.0758,8.8072,1,fc282899-193f-48af-93dd-8504a8815120,1424393.13025189,Germany
53.0977,-1.3838,2,90663cf2-bc07-4dab-93c9-d95826ce77db,1524756.075224976,United Kingdom
53.0979,-2.4416,1,b788ae63-2ecd-4717-9cff-86fd4af17f93,1533809.1244782414,United Kingdom
53.2001,50.15,3,39358ba9-7848-461e-89a5-21580c9be8c2,2011783.6029390905,Russia
53.2144,63.6246,1,3e32de3d-f6c3-43fb-9d55-0877dc5cf9b7,2553082.8434248855,Kazakhstan
53.2192,6.5667,24,184e8eea-4cc9-466c-982d-6ba3b121fbc6,1413415.8530219235,Netherlands
53.3215,-6.3144,67,465f1374-9466-4d8e-8fa6-43e0f33deea0,1571679.5309003675,Ireland
53.383,-1.4659,2,a6f2573a-536b-4836-9c76-b89f2c9594e5,1527605.2614924607,United Kingdom
53.3923,-2.6399,5,fa8d8416-3a78-4604-999c-f366cd455af5,1537613.23672863,United Kingdom
53.4,-2.3333,4,ab640c5d-658d-444f-91c0-28758146597f,1534845.1154929108,United Kingdom
53.5361,8.593,1,b2d2278d-bc7e-4f96-976d-fc09669bc062,1428081.6992309543,Germany
53.5501,-113.4687,4,a13d6ec1-8ed1-4079-8956-2e841d6176ce,2273667.8874290287,Canada
53.5507,9.993,21,792a9e88-dfb6-4b3a-a780-eb0690c2612e,1432881.53268146,Germany
53.5833,-2.1833,5,ac0a5216-f10e-4913-af1b-88a59efe95fd,1535049.2101261707,United Kingdom
53.649,-1.7842,4,245743d4-0cf0-4eef-85f7-d118fd3e02d5,1532424.7550441308,United Kingdom
53.6752,10.2259,1,9adb9662-ea6e-4d2f-9a0f-d566332a817c,1436658.4583314485,Germany
53.6942,88.0603,1,b867865c-a288-4acf-ab4e-01d6d96046e9,3017663.783454038,Russia
