latitude,longitude,stake_weight,uuid,GDI
38.6,-76.9,1.4696683957805232e-05,16Uiu2HAmSb6V5UJjpKGkbdSaSy3Hr1kf8mrnQCPmJtBCkqjyJpXf,0.0010929601473643746
38.6,-8.9,5.878673583122093e-05,16Uiu2HAm3aV1TctDKY5gyGzBnDPRdjNPUdg1xiSJKeNGMThFRvL2,0.0005392912802370827
38.7,-83.0,1.4696683957805232e-05,16Uiu2HAmE8TiK3Yyqo46YWsrh1JSVzBrvKdk2XHhE1yaqXMRbqgc,0.0011146774958401382
38.7,-78.5,9.12664073779705e-05,16Uiu2HAmLkosD9xAWvYDsqyDMuVaqTGChVwF12uRgWGPEmjFVKL2,0.0010923770244393029
38.7,-9.4,0.0008572575752587792,16Uiu2HAmJa6MpE7a5EGPnDd5TH7dhZYvsgD4J83KmbHtkM43hFbH,0.000541878934126017
38.7,-8.5,2.9393367915610465e-05,16Uiu2HAkycWQL2kAEHqSEXeoeHRdzDWaHCEXGzk2fosASeMiKUrn,0.0005369111731794257
38.8,-121.2,8.568166747400452e-05,16Uiu2HAmCSgvbyuWcWMU7G9PdjA6DPvRKPY5UYdV55DKhF8ybvht,0.000974119288175188
38.8,-104.8,0.0001788586437664897,16Uiu2HAmJJM7qzmMDefRH5oKiXnLuE9P7ZoFY6gYqg6eUwuTWTUb,0.0010089300111047297
38.8,-94.7,4.40900518734157e-05,16Uiu2HAmBj7oiYx9zWKtJEDDHu8pHHAEWdsW5xSGfpQTM4hmEdzo,0.0010157346406834595
38.8,-90.8,1.4696683957805232e-05,16Uiu2HAmHDP5S1gpytNxkRheDKA1jSgegsADzUeURcTER5dP8utE,0.0010746806578225986
38.8,-77.6,0.0983034735906468,16Uiu2HAmS2yj4YjNueRg5oJ7iHpusDe1qKiCzw5regq4h3WoMHxg,0.0010904273752507508
38.8,-77.1,0.013899388853094299,16Uiu2HAm3i6di8zBaLAgiX1cV1uVWhvs1HkumGS5wPMKZ8u16gy3,0.0010903860219794793
38.9,-9.0,1.4696683957805232e-05,16Uiu2HAkzCSWT9j8JEi4zWkd8REQ6J9tPadrpxCQ1z3ztUSqgLky,0.0005378762962517199
39.0,-96.8,1.4696683957805232e-05,16Uiu2HAm1e8kCBCyfwKCf7a8q3GMCbhmyMHhyuVaHmkjaiLZoB1b,0.0009963060578649702
39.0,-94.7,0.00014637897221974014,16Uiu2HAmVQR3S2Zp7YzH7K4SevNu9woEJhXFAon8q9wSS5LUcV7r,0.0010075601150056892
39.0,-92.3,1.4696683957805232e-05,16Uiu2HAmFNcknAhVDg4GZJ8t9PkWhbZLLoxXZfAz4ETkukqL6pXP,0.0010485099838024293
39.0,-84.4,7.18667845536676e-05,16Uiu2HAmSQ5ogAnoPhvEDoAB1foqgUbSvUNXLvaxTyKjRP8T6o2e,0.0011093370278960127
39.0,-77.0,0.0001603408219796551,16Uiu2HAkxGUCpRmUSMVPvvVP1yv77dnfj8zjp2ASBhXRSrZkmUYP,0.001088020582472441
39.1,-108.6,1.4696683957805232e-05,16Uiu2HAmCvsPSFHpvwuQ3bZfvnQb7N6pjB7hyf8W2zGi6ejhJRYe,0.0009698529365186219
39.1,-84.7,1.4696683957805232e-05,16Uiu2HAm3nXSXDYXd2tibw9rfrBTdXfWtRiSpztVYCErh1PcQu4d,0.0011099611558133627
39.1,-77.7,0.0003077485620764416,16Uiu2HAmMjRd9ZA4Ky7KdWRwKV3vu3bnEe7Z1m94cL7od9W3mx53,0.0010869840199425745
39.1,-77.4,0.00015945902094218677,16Uiu2HAkzT6LzXpd3TSmExVih7p6f7o1gM2Kr2ZVgyjoAVKrFFsc,0.0010840289513558156
39.1,-76.5,1.4696683957805232e-05,16Uiu2HAmRJbKXEmEgY4LWbxEi8FaeT6fKDj7bzuuPVXrhcQNKfew,0.0010843179308814169
39.2,-123.2,1.4696683957805232e-05,16Uiu2HAmLg7K1gvWfF79V3ris7ZfDzb3opuLzoEtpjQ1EBPRd4R8,0.0009989212586922606
39.2,-119.8,4.40900518734157e-05,16Uiu2HAmCMSHkMeX5C5wP9nUaj3nrqBFTK59ta7PPnk72eC22aPs,0.0009272468756946328
39.2,-106.9,2.645403112404942e-05,16Uiu2HAmCwYCjNZVey3bu1rDKNxDkhBY4XBQGd4EzFpq2Dnk5Sqw,0.0009861116775758299
39.2,-78.2,2.9393367915610465e-05,16Uiu2HAm9ZdXMqsXy3C9kGkKPdcyW9ceTsujVLi9M1CTnQdBDE18,0.0010863022827891575
39.3,-94.9,4.40900518734157e-05,16Uiu2HAm1mZHyr4u2r8Sz7mqB1wkxYCudSqHnseRWi8LQi9AyHW6,0.001003740185722048
39.3,-84.3,4.40900518734157e-05,16Uiu2HAmDBorUf1htQWv58A68AHZJFA2pcpA1vVaKTgnLXmuZLeG,0.001105727284528242
39.3,-81.6,1.4696683957805232e-05,16Uiu2HAm2N2z3Fp2P1zSJYk64Yy2YgkW35wn6uwNnwz6g15235b8,0.0010964435254354667
39.3,-76.6,0.00014873044165298894,16Uiu2HAmKDBnstmqWPiWoNQqWygcAEM317broSn4HP7AEXaphCD9,0.0010819383451309273
39.3,-9.3,1.3667916080758868e-05,16Uiu2HAmHtdjYFVd4TmYww2vup4QU9C2XkPxRXngCMAvZD4L9jBu,0.0005344964795439671
39.4,-119.7,3.585990885704477e-05,16Uiu2HAm8fBmkSxjajkZPqC5EWedcC3QkAtMvmrHdZUkboNkP1fN,0.0009243914358170782
39.4,-104.9,0.00023514694332488372,16Uiu2HAm71gtU3fGA9sW1XwmMLPErjKx6sQyAnCCDPxDoaTnWfkA,0.0009913799206039881
39.4,-76.8,4.40900518734157e-05,16Uiu2HAmFS7rryPACeTtoRGyzSGr7xU6GLHe3Z82JYmQ6KsZKMRg,0.0010807350319620988
39.4,-75.7,1.4696683957805232e-05,16Uiu2HAmJqSd8rvAQJ3kKtw5io2QuuEingsvpRTHvxXbDbRRPETb,0.0010818190993487182
39.4,-74.5,2.9393367915610465e-05,16Uiu2HAm8jsRvSaaZviMpWR4G16bTAtFnkg14V5K6toXTeY1PPA8,0.0010844601194498326
39.5,-121.6,1.4696683957805232e-05,16Uiu2HAmASyadKdUhzz2DAVALhQ5bLojPbEfY8ousTo1FmJMf9sx,0.0009666153765014241
39.5,-120.0,1.4696683957805232e-05,16Uiu2HAm9dm6gakHn8GEVGbHJo9Jce7JDtKNtigKRVjtFCHpV7d7,0.0009310623924237784
39.5,-78.0,1.4696683957805232e-05,16Uiu2HAkzonBXHUcqhRMrenodFGbKVSQHKY9qW5biFQkADUt4jjN,0.001082904899908053
39.5,-0.5,4.40900518734157e-05,16Uiu2HAmNDdW8bz93QJpur6UVohgPp2u9aW7Zuzjh3KduafGTSnM,0.0004889295814749767
39.6,-105.1,0.0009279486250958224,16Uiu2HAmJdL4pMWrDdSj9FZ1Jb95k4KM9Ki689kRW4DvqwFvcRVk,0.000985327918322362
39.6,-84.3,2.9246401076032413e-05,16Uiu2HAmEaZc2ApMdN3JgeSjbBYFRVKp9unw25UZrZhM4VKZ58uL,0.0010998410332484793
39.6,-78.8,1.4696683957805232e-05,16Uiu2HAmPxYwxLmG18W6mmLF245G53CVmy6jVGyjPLwDDcuHCoZR,0.0010801005615758525
39.6,2.7,2.6894931642783577e-05,16Uiu2HAmQj88aWuRtDPhws9n8DNuiHmJJ2zc7gmFFpKJBF9JSxVk,0.00047606432106276475
39.6,19.9,8.81801037468314e-05,16Uiu2HAkxwUHSeEAg3j7ZM5GezFGyqk262UwWouhJZuVDYczpXKS,0.0005616906988220719
39.7,-121.8,4.40900518734157e-05,16Uiu2HAm8TRC77z1mEYy2mEoVhBaY67pdeFjxKK7XNFhBgmA8bhC,0.00096779442401049
39.7,-89.9,2.9393367915610465e-05,16Uiu2HAmGD2bSe2PhcssLFow3mFihHTwLmYCSuWDaK9ps79tkZ74,0.0010557113504993177
39.7,-76.4,2.8217633198986046e-05,16Uiu2HAm1W7HPFL1TDgYS5ViKjjgRmQ6yhzmSMJ8LsNni92Qf6XE,0.0010777557850496786
39.7,-75.6,4.2032516119322966e-05,16Uiu2HAmMm4HKZhYAu3iu81ffg7EMSQXSssApYP3Hs4QCyPWj7BK,0.001078638123274194
39.8,-86.2,0.00019678859819501207,16Uiu2HAm5BTjuEbUWMqPZeC3YBg6PTzBwBnxLzsBXJUK88XxL3kp,0.0010823519051253827
39.9,-105.1,0.00016710129660024552,16Uiu2HAmT3GVcTzX9JjLrZGV7y69RtW4zLdYepLFRBeA8HUYFz72,0.0009796451259301724
39.9,-82.9,0.023689437904746674,16Uiu2HAmSpoxvCA7rrq6mEExKwoDQ6CxnurLVv3SiaKyo1M6GoMb,0.0010753404217463491
39.9,-75.4,0.00013065352038488853,16Uiu2HAmUnS9ctqYX99py5B6eR9kT81iCcg9AnDXDuHfHqLUndbo,0.001076843762274859
39.9,-75.0,9.288304261332908e-05,16Uiu2HAmLxyoArk6R9qmWiW9Gh6cZPbUtvse5eBz4W8FFF5e1SBC,0.001074871247160977
39.9,-0.1,1.4696683957805232e-05,16Uiu2HAmKUpJQNkgqGPBiJ2HfsVkEdRdQnEGMJTpFMFQYQuQSKCn,0.0004805650949584778
39.9,32.9,4.40900518734157e-05,16Uiu2HAmVgHhhFAezpRnZDZv4UwmDEqSLDQkgWcXw2RUXgMTpyaN,0.0006680104278399812
39.9,116.4,0.0005690556028462186,16Uiu2HAmP2zPEdmoZjALHQtshkXi7iC2YrdWrqgJdfcZzGwuqqRC,0.001359098818878012
40.0,-105.3,4.3796118194259595e-05,16Uiu2HAmQGgx3eUudwJ3Rhf9THHZvNYPUkVaMg5fqYTMbng1vMDR,0.0009778357858115918
40.0,-86.1,4.40900518734157e-05,16Uiu2HAmJ5xa1Ru9HQmX4696EkNzUrfgUa5NKS9ZPtqqZFBBd2sP,0.0010769929786857502
40.0,-83.2,0.0004118010844977026,16Uiu2HAm25TDb9SofdQtpDm4X6Mdv7zatbJyXGdApLC97FAkeq3p,0.0010758283600119975
40.0,-76.7,1.4696683957805232e-05,16Uiu2HAm4oBNi4CWwmshNUMiuHZPe7sfu8xW3ujdgXYNdWnDMPQw,0.0010746617167961636
40.0,-76.4,4.3649151354681536e-05,16Uiu2HAmEAyxCV3V48kvyCQP3s4BQCB2u2JQaxjQjZHgjr5dARFM,0.0010747690800353871
40.0,-75.2,0.0002546935329887647,16Uiu2HAmU6AfyQQ8U9jjesRwfLckXiGANPmUFgbvociXFusMSLma,0.0010761726308649094
40.1,-111.7,7.216071823282369e-05,16Uiu2HAmReRTkmH6J4ZteVgfaxyuZpCoMM5VvyWctKvnvCTiALW3,0.0008864852555829416
40.1,-88.2,0.00011757347166244186,16Uiu2HAmNixMzVXs7KRMdgv8GPUot49gCEE8tqt6RoJi6DjuuZ8d,0.0010574977323912628
40.1,-75.4,8.333019804075567e-05,16Uiu2HAm997ULXxta4iGioN2N8T2d5x41VRHapjT2anoEHwprxsH,0.00107483564351904
40.1,113.3,2.704189848236163e-05,16Uiu2HAm8MgL5kstPNAxEbuq6n7TxbmGD7Fg3gChLHL8CuQLNg9B,0.0012996395238630111
40.2,-105.1,0.0001168386374645516,16Uiu2HAm9X9tSYmSKEWu2tq6XibxkA1Qjj9sHnYmGiF2vS54j9gm,0.0009741299442013336
40.2,-83.4,4.40900518734157e-05,16Uiu2HAm5F7c9EmNsSQcP5tmDr8tA9VcAGmAfX5HV85guwybjirk,0.0010750958558077882
40.2,-83.1,1.4696683957805232e-05,16Uiu2HAmEuhoL15iqnDDfBoDBi9ykwWQyHaUmdWC7JyKDG2fd5sG,0.0010736583045103517
40.2,-76.9,2.645403112404942e-05,16Uiu2HAmHyRCiVDx6k358cquSoFrb4CZo1ezS2Q5XWYHiLkMhdxP,0.0010728259028342257
40.2,-76.2,4.232644979847907e-05,16Uiu2HAmLWau23ryX6AyN74Lo6KyACZ6B6bfgtCHQVuoB41Cxfrq,0.00107302837952582
40.2,-75.6,1.4696683957805232e-05,16Uiu2HAmJiTjUgHcR6ed114AdmFRVDiPowcVWYqQrEMTeb2Rvunk,0.001073601153868209
40.2,-74.8,0.017988741164353606,16Uiu2HAmQoDprR3AvCr2qsEYsDrbqiaHt8nFJegWeBYHq3eizkwE,0.0010750035153737135
40.2,-74.3,8.700436903020698e-05,16Uiu2HAkwNXfAXuecRkrhqeq1ETYZTJdcJF4pm4fgpEFgVucB7H3,0.00107353980674515
40.2,44.5,2.9393367915610465e-05,16Uiu2HAm32dyxs5M1HAEeVWsEd9Mn3HdoV3yz6TD4jNLFiofCAU2,0.0007428139055968448
40.3,-111.9,0.00014652593905931815,16Uiu2HAkykqgqgKqBHiatBtkmibLe8sCkz5zkSTzew9SvJqbj9vC,0.0008806871404438876
40.3,-104.9,1.4696683957805232e-05,16Uiu2HAm9GodNSkKMsFBR7Q8ToNkj6Mo1RWnT2TT7fh1s6MwccBg,0.0009712112696196626
40.3,-80.1,0.0003794683797905311,16Uiu2HAmUHWqbgZamEhY9JrwVkFvVMBQuZ2CR9LjqEPq9nJQ5Ung,0.001079271964232546
40.4,-79.8,2.9393367915610465e-05,16Uiu2HAmDyVyyPGUt8R2MnpLm9fq1BYYZyX9xju2meovNa7DMdZK,0.0010748151220046276
40.4,-3.7,0.0005468636100699327,16Uiu2HAm2yWBjw6XUNk6B1qZcBkttP76aDXSwQr7w9Hy65xsyB7R,0.00048678899438649864
40.5,-78.4,1.3814882920336918e-05,16Uiu2HAmNsnEX5RrnSF2FEHLwJrSFUu2gnHjjE3NYq1wNXiguUph,0.0010713932867265818
40.5,-74.4,0.0001446153701448035,16Uiu2HAmHN6TibSxumXX2bgCMR4dMNRJfbT4gsKjpFREpyMua3sy,0.0010730852325298314
40.5,-3.9,5.5112564841769627e-05,16Uiu2HAm54pRRHxxu1ChkHixsQoiFeXA6Rqn5cNTf56b7jP8Hxqs,0.0004865493857369073
40.6,-111.8,0.0005365759312994691,16Uiu2HAkzBd94DcnjVtMmPuHAeVnkQ5J599C12t6Ep5MXEvyAJ2h,0.0008742405197507238
40.6,-111.3,2.6747964803205525e-05,16Uiu2HAmKYUDJofXLMSNvCN8UeuY87C2jcTQm9Mm1hxcW5UtSFUk,0.0008786091843506499
40.6,-105.1,0.00023441210912699344,16Uiu2HAkyuozoZqCJxQQEGg4YLiXpt11UvboecHYk4RsFpdLv7bq,0.0009648439637355846
40.6,-80.1,4.40900518734157e-05,16Uiu2HAmQJbAb1YEF3KdgGwPQaZhbYF3wmz2LgjJXnNEocWH5FLQ,0.0010768129661453722
40.6,-75.4,2.8805500557298257e-05,16Uiu2HAmLuC9itxD7Lc2uJPmg6V4naZeBcJ3H5SnFnSwaMD4xXeA,0.0010703192971400616
40.6,-74.6,0.00019825826659079258,16Uiu2HAmNzLprXQxSy8TxnXusMepcQ67eYeNhgHYsf3sHvfFmbQb,0.0010717153270483218
40.6,-74.2,0.01194355415198958,16Uiu2HAmBnm1gW1NkKKjzkbd5bzuowTJLDp8KY4PJ77k9mrxF7Nb,0.0010699905164473738
40.6,-73.9,0.0001437335691073352,16Uiu2HAkyNBSjQsussvQE8Bpyr1GEke6LjF9MeJoNHxuSTWNmgZF,0.0010708581184460764
40.6,22.9,1.4696683957805232e-05,16Uiu2HAmV4gdyZAtaVMZ9j84APK71DmicqKxVQVTuMKvKm5avG1x,0.0005909535104033647
40.7,-89.6,1.4696683957805232e-05,16Uiu2HAmBbqQQhrQQZ91e152Gee1ZwpVEG6PUKQveC6MZsvgDjfG,0.0010274220809309688
40.7,-73.7,0.0003561006522976208,16Uiu2HAmSbMeFzriH9yJFuLYeyYSMESjMqm9y1csuycvbMHV1RFb,0.0010705797962439016
40.8,-96.7,1.4696683957805232e-05,16Uiu2HAmSet9hGgvteCGcVUuh68cR3NNzW4mmRXnSd7aZhD84ALd,0.0009630673386494962
40.8,-75.0,4.40900518734157e-05,16Uiu2HAkvVaC5RL42fW29zU2YXmUS3x7co7doCbsrTrc2SgrAPX7,0.0010692661805705036
40.8,111.7,2.7041898482361625e-05,16Uiu2HAm9dgm3zQE3GxBHbHvoEgwLoAMEnEqNiuUVGQrzmXcXGtU,0.0012754772846224228
40.9,-90.3,2.9393367915610465e-05,16Uiu2HAm9o1yaSBdrNXGH8EGFAuPabtXzBT5kSNJn61DrA9r3AUW,0.001013538184559947
40.9,-81.4,2.9393367915610465e-05,16Uiu2HAmF7goJ22qeMXHD4FyvWutfs4GPdkZ1eDNw5X5FYWecmcN,0.0010699933271125612
40.9,-77.7,1.4696683957805232e-05,16Uiu2HAmPFhXYA6LfjyULQRkcmAjjDsZa4xo4FZY9JHKRpfCsspH,0.0010647995542706836
40.9,-74.3,0.00010287678770463663,16Uiu2HAmFCnLbqeKGaVK7bJ8sCQBDR821tPA59xY3PX8w2Apghoo,0.0010698666035837954
40.9,-74.0,0.0005208504794646174,16Uiu2HAmENEifdREvHTRNHVRmytfsmWH8LABaf3gpcj4WQKLaCw3,0.0010706340944741362
40.9,-73.4,5.055659281485e-05,16Uiu2HAm2HEv2XdmeHDXPsrirvo9DJCVz7aduYVq42PJgDYZAmhi,0.0010698242655888624
40.9,-73.1,4.40900518734157e-05,16Uiu2HAmFTpp6JJSBL5pydRVibQZku2CnjkuVDvknwRXL9zmUDAC,0.0010709135899548499
40.9,-8.5,1.4696683957805232e-05,16Uiu2HAm4smmCMM2b9Kjx5goq9SfNn9vhZ5Vm52o6h8RE3zjBWj3,0.0005077659281002311
41.0,-80.7,4.291431715679128e-05,16Uiu2HAmDrCG2mQQhAzC3cbqAVFZDyZvDcpzJvrHHftKjErPFoFF,0.0010755606505406957
41.0,-75.2,1.4696683957805232e-05,16Uiu2HAmM79CF8qZTdxn6QFN5yb8xpnJcjGcsrG8n1JfE4jotUFL,0.0010674227865759454
41.0,-5.7,1.4696683957805232e-05,16Uiu2HAm2sE2egGcp9CAZQxCBuKw8V1gmT5A4MQcFHeHqnwwDpax,0.00048682644823541086
41.0,28.9,7.333645294944812e-05,16Uiu2HAmRW6pq79Rs5rtJeoCetDdCjN9TLT861ThaMzzj6JBtTHJ,0.0006767816223844572
41.0,29.2,1.3373982401602762e-05,16Uiu2HAm9VSzpWS3T8E77PtA5at2vSbSUywpxJemfwXjDhZhXPwP,0.0006597014358320936
41.1,-8.6,8.729830270936307e-05,16Uiu2HAmFWuemdtDKYP8n6YUuT7Rco5HSf65cg8Yvz5BdmgTWfhN,0.0005059660324321947
41.1,-8.0,4.40900518734157e-05,16Uiu2HAmUyiExN4ctSdjAxgCSEkAHrJTwkTgWN5GWCXBEkaqigby,0.0005009572240622961
41.2,-122.3,1.4696683957805232e-05,16Uiu2HAmGbLCNhZ8iMeyZWyNrGieLpeefvbcWVt54memACzUEzkd,0.0009673484424281755
41.2,-96.0,0.0005346653623849544,16Uiu2HAm5faDX2mbmSTt14B2LfeaW9iLkydBq4rpPz6DsriaGkKN,0.000954113233706349
41.2,-73.8,5.878673583122093e-05,16Uiu2HAm9L8BorfiHLsSQ7qCYZxumQNXPkfX1VmQTus5rPEDEUv4,0.0010688104557424263
41.2,-73.2,4.40900518734157e-05,16Uiu2HAmNfH2fxqWLyMfunXegr7opftDVGyaCmxjjm4BShA71ESv,0.0010680484783625406
41.2,-8.3,7.083801667662123e-05,16Uiu2HAmVSrZJ6sWCRmvHjgDSrwg9L7xk3vH7TwW3aECC1UNozxx,0.0005021223847310772
41.2,27.8,1.3814882920336918e-05,16Uiu2HAmRdZzN8QbTh9nXY3hKf9sgEPJ9BsCT6PMksBGrMHSJCmu,0.000640173838545084
41.3,-112.0,2.9393367915610465e-05,16Uiu2HAm8R4TNStTKTCfrDr3h5Psme1VjmR3Edb1VW3h2ATNwKEW,0.0008324040193181597
41.3,-72.9,0.0009226578188710126,16Uiu2HAm7UfdV8Q5FC9RPKDJoRM951DmatyC3XXuBsg4qoLY7wXp,0.0010683738983681048
41.3,2.0,1.4696683957805232e-05,16Uiu2HAkzTz8BtR4EgZEQ2HrxdTbWcRtzDqmWBjJvbt1mxzhHa8L,0.0004524910390029746
41.3,69.2,4.335521767552544e-05,16Uiu2HAkyMH2jxzY5Ja9iuQ4fRUrra4w8sgV6m3xz6TR9Zk4DBhT,0.0008980462954573847
41.4,-81.5,5.658223323755015e-05,16Uiu2HAmHyyE9Zc4tyLAC9kWfoGdvjJQoVb3wg119syPQuaHUMxh,0.0010584574634995283
41.4,-73.6,1.4696683957805232e-05,16Uiu2HAmFTWbhA9YY1YeABBHwWYmC1E1ZeLksJLSkmmEKYREG6G7,0.0010679112925965754
41.4,-73.3,2.9393367915610465e-05,16Uiu2HAmK5vihFBpBEK4HAnYNXrNcU8e9XdKfG9dBzbPmN6kiBu9,0.0010688433924513447
41.4,-71.5,2.8217633198986046e-05,16Uiu2HAmLw4EXFeNfcZn4thwvS2VPjcTVLnJ4kYcJWPwiSHCmTiu,0.0010736040972309105
41.4,2.2,8.612256799273866e-05,16Uiu2HAkzCMeqQYpPbUcxq8gHRkZcZKhipZsroeyKoaoToWBRwin,0.00045026358406903067
41.5,-87.1,2.9393367915610465e-05,16Uiu2HAmCeprJyn5YchhiQCTDcn9V1PyeBMbgUANoK1R8rG45PpG,0.001037370542214806
41.5,-81.7,0.00014285176806986684,16Uiu2HAmRUc8Yt5o37wECbtYB14vTpVvaTRnHWUy6sd28itMmTfq,0.0010586009078354462
41.5,-75.7,4.40900518734157e-05,16Uiu2HAmLg9zhAqRtRy56siSg8jgp7Js2hAHBfLmQcCmoxAmtWsf,0.0010635191768927845
41.5,-74.3,1.3814882920336918e-05,16Uiu2HAmL5xsf9Un96xqSC7zh7Wxrbqg5wHLhMA5RKBwVLAPiuLW,0.0010654809582579948
41.5,-73.1,1.4696683957805232e-05,16Uiu2HAmLFryKr9oJhTDjnJFLB1PHzJ3bVW2SjGLHfCAh6iy4Y4K,0.0010661585823108141
41.5,2.0,1.4696683957805232e-05,16Uiu2HAm2rBUdyjgNevJLWoHhtVaPXK3CdLNz3U24addE5oL53A6,0.0004493455538212128
41.6,-93.6,0.00011331143331467834,16Uiu2HAkvmLCv1rW3WBaEQx9btj3DCT7DAvQEAAD9iRpgcwgDKeo,0.0009581648165446374
41.6,-87.5,4.40900518734157e-05,16Uiu2HAm4iDQUZSGpK4FzG2JhrAuCzZySaH8qTg7nsHd7uwk9htR,0.0010276544151347424
41.6,-81.1,2.9393367915610465e-05,16Uiu2HAmPJYtKbLS4mhu1TrobY3cBMC3gLcLpCz8P5xETa2M2PWB,0.0010559503294596626
41.6,45.0,9.582237940489012e-05,16Uiu2HAm8ALowXTCDE4LWpeZ2K4UHL4NrKrJuVzkBTRJT9TcivBQ,0.0007386388708872559
41.7,-87.8,0.0006844245719149898,16Uiu2HAm8v4Z5Sr9C4PbMDNHMW6iUS7ti1CxEcmX7mLUU6YGo8Lh,0.0010291805837898819
41.7,-86.2,1.4696683957805232e-05,16Uiu2HAm8qrEBfRnWK5u9keAaYKFJRkhLqNTDVM5K9R1kdhDwsWv,0.0010395326542241433
41.7,-83.7,1.4696683957805232e-05,16Uiu2HAmRA2T6AavojZwRUHnBd6kzoo1m3CUZbjeVtGQDkQ286KX,0.0010431895504161442
41.7,-73.9,1.4696683957805232e-05,16Uiu2HAm9YGG8x1f6VvY5Cx9LayistVFcJ7nKA3cpJhFnULZFHyd,0.0010651066597536594
41.7,-8.7,1.4696683957805232e-05,16Uiu2HAmKfNvWs5YYA4pFutEXTvu8bJKs9DRmx9TCNZaLGHFkN8m,0.0004991911072666203
41.7,-4.7,4.159161560058881e-05,16Uiu2HAmUvLmUcV8WXREK6NtbkBT3c8rcG3KcHh5dvecEiAckTrs,0.00047007073515870773
41.7,-0.9,4.320825083594739e-05,16Uiu2HAm3pyMoPWP1koxXawqVXFqdM5XtunZ46zd6jPbYZPHzFwf,0.0004563353656996737
41.7,21.8,5.5112564841769627e-05,16Uiu2HAmTibbHLwhn7NummQDw9zFk7sswnTiM6XPi1k1cQesbFRQ,0.00056197414991565
41.8,-88.1,0.0005609724266694258,16Uiu2HAmPYiBgtvB64YLcVBCM2b46R7qxRxAjVmK5DpLbKMneH9d,0.0010159893277294101
41.8,-73.1,1.4696683957805232e-05,16Uiu2HAmNnes8rPkra2WARqS1tAH7E1Bsxgq9aGPh8Jx9t6EUqVN,0.001066791240260077
41.8,-71.4,0.00010434645610041715,16Uiu2HAmFHxR3x9NYPdRrAvrfQ6TisrnZhxiJxoBWWL9NjDj7byy,0.0010710148411236318
41.9,-87.6,7.318948610987007e-05,16Uiu2HAm9qMfDqDykDTTnWKge93cawWfXkM6en6nnHer9dQyyrrE,0.001026879161072429
41.9,-74.0,2.895246739687631e-05,16Uiu2HAkxKtXQ2cYZHCwCKEB7QPtmS3oxvgHW4vYLmA5ffm9XSUT,0.00106102340786383
41.9,12.5,4.40900518734157e-05,16Uiu2HAkvrZ1t1PVGRx9LXQJv4kxcjxX3sLmgdmL723zLJDmRTA7,0.000459728790295566
42.0,-93.6,1.4696683957805232e-05,16Uiu2HAmRNubaZtSry5Wnhe9NPKRaUDvjX37ZraLtwTqasY1S4fG,0.0009503172206885856
42.0,-71.5,1.4402750278649129e-05,16Uiu2HAmACA9oDJsJ19MURx3CrQJ5nMvU1c86xBpcQJA9zwo3Phg,0.001069156263095234
42.0,24.9,1.3080048722446657e-05,16Uiu2HAmRxN4sYoWow1eETgGLR2q2KM3kuJNqFuDYz3vodA7W4AC,0.000604605692647497
42.1,-88.0,5.658223323755015e-05,16Uiu2HAmNVMJqFmqKPkMjHvXjEpnZ9H4X3nnQ25o9MxkaVWagGBX,0.0010081141545702414
42.1,-86.5,2.4102561690800585e-05,16Uiu2HAmUQXjeoNRgNqs9a1KJZxBNu2ymPxJPNqWWmS4wsv1q347,0.0010307662686072751
42.1,-72.0,1.4696683957805232e-05,16Uiu2HAmUqCHhbKWhwTqBH5KshsaqsfUAaDTeyndCneW3iYzgQ7G,0.0010663544605281283
42.1,-70.9,2.777673268025189e-05,16Uiu2HAm94NvaETKX7egkT8c3XWqFNm4SHjBSB1ntY3nu6422m52,0.001071382532835779
42.1,21.5,0.0006639961812136404,16Uiu2HAm9uWM4pGtaSDGeHQQwDMLXECSGkRUJyBSSnDumVtJVBzh,0.0005473929986239298
42.2,-84.4,2.9393367915610465e-05,16Uiu2HAm6HwMW7PKc3w32sQJS893sdSHY6yodQcV8vDEnpBRTa7c,0.0010358257686279267
42.2,-83.6,0.0001322701556202471,16Uiu2HAmTp1uMcxF467bCmVDDCy3QUqpSUGMFCUswoD6tewARuSd,0.0010346248288890453
42.2,-71.5,0.000595509633970268,16Uiu2HAmLnJj3vvHGEFVQiNkFhSVGajDcyFMeTT1cXB9sB6M5Mik,0.0010678687111868388
42.2,-8.7,2.9393367915610465e-05,16Uiu2HAm7S6HhAsGUsxvRJEawjA4xbsacwjPrkd4cQix3VNB5EHW,0.0004931229523427149
42.2,24.8,1.4696683957805232e-05,16Uiu2HAmTKtDLff5XBrrCZxMcR363etZVaKcdT2rtrzX6Va17inG,0.0005911973056517533
42.3,-88.3,1.3373982401602762e-05,16Uiu2HAkyjtYoqWVrizwJPFkVXModwJog4vrwdpuAAjzbMJRq2eC,0.001003543910901658
42.3,-85.6,1.4696683957805232e-05,16Uiu2HAkyNRjKbNgtrahsSUqGrz9MUNnCY8BXQbUajg8NFfudDiH,0.0010247407040024868
42.3,-83.2,0.0001233051784059859,16Uiu2HAm1398hz5ULB9bAicKeXa7tpB3vsc58WDV5hoEU9u4HwTk,0.0010323680519671854
42.3,-71.8,0.00011095996388142951,16Uiu2HAmKqHf9BgYhhVK2kiyVis3oMcfGqvMw2XFw4wmMwtDzqHt,0.0010659714548457704
42.4,-88.8,1.4696683957805232e-05,16Uiu2HAm75tdfdpP5oVrSci2BJ6GUWnmkL4tjzEDJpv13Jyf6y4k,0.0009919814888788637
