10km,15km,20km,25km,30km
3014601.8770861807,1713701.386645979,2551961.1247396916,1389744.3196109626,1741921.6935183515
2287674.392158384,1707128.0341324564,1447110.6823784276,1336240.6494277825,1292355.7502108444
3014201.8267063373,3027755.576756621,1402349.2480862294,1729352.1077498351,1579691.2063137172
2158055.924757922,1687499.530180203,1481660.6455213844,1263213.9233051147,1187243.997746654
2127325.26405743,1792583.6927385693,1412231.0915719424,1282659.5941279945,1294429.7875776521
3685149.9423110443,1690992.4108117588,1441604.4082831114,1384086.784525214,1196939.4136822855
2104664.9401721554,1763412.2395747928,1511342.0557382202,1370454.7851649977,1303657.173669894
3004582.946434292,3034914.376013283,1909302.0147545047,1365177.8109755036,1736382.2303191246
2023934.9673296933,1682133.4809776037,1401118.539929698,1363281.1022081454,2144846.6284340243
2375608.30402198,1679113.3959801665,1444746.1309097756,1257724.8676325863,1190392.0119104977
2049487.6760617313,1763092.0138788358,2601587.829038521,1251167.908331734,1339727.3949076536
3005645.4206439806,3051671.175622963,1424957.0809884735,1378538.1903399567,1298538.1047368508
2135260.5132263857,3062810.7395470855,1484598.7826959135,1359120.292244977,1306791.7095468452
2954313.022838107,1803752.4798448365,1502423.204787993,1422267.865053239,1200186.8572146483
2955288.746993667,2887458.969104393,1410302.9347743809,1266814.0261167283,1821356.0224786894
2053101.6850883092,1671793.533701436,2100737.9524248233,1269840.9597804372,1201300.0082543592
2145014.900079255,1709230.8839699805,1439659.3958160419,1306987.5955815888,1304683.447673452
2950148.5416669087,2886421.1094438387,1493598.7285667358,1356728.4985876223,2513020.475729067
2943738.6549188173,1692367.074871747,1448174.866603096,1411401.5828650186,1201177.4721114417
2955745.212205492,2868497.6880052225,1406913.3035967252,1251903.5938058714,2495754.993341294
3682293.2280889302,1747102.0171529888,1551807.571345195,1259991.6533189302,1209508.8292242254
2098678.507180457,1733950.999511668,1486210.980693,1362143.62168302,1313154.017025019
2957089.8327412573,3045919.674562301,1412142.7889467296,1409122.069568073,1294051.957644419
3659051.6948987306,1769229.0354602619,1444598.083385772,1300982.3942020363,1210671.7405173047
2051310.5169263016,1666022.9691294872,1514865.8989052423,1301715.2774118679,1281112.039092395
3058381.5886057615,1687787.0515813634,1395501.1776909293,1282764.8012656085,1755562.5211468404
2956047.749548435,1737192.1627086238,1444632.149606602,1272644.7130493503,1393409.1800063518
3700466.214205499,1671924.4042956638,1544313.015742659,2951078.346908496,1678662.9735475054
2108273.9227947057,1711786.4176017956,2153972.0171442237,1376457.5983524604,1297127.501554299
3662523.7463164283,1762647.7467745203,1531787.247442901,1416169.7769830201,1215858.9384758165
3658622.278710293,2494274.017126053,1630078.24330216,1278198.3507778612,2047670.47199326
2109706.3677151273,1864975.6920934324,1464135.1171253356,1305215.5331064642,1295824.357188084
3017574.3001120356,1677859.1716447202,1407392.600255512,1323310.5973570694,1691449.1232686571
2949811.8701681346,1731408.027980362,1470693.9969672791,1287563.4478694866,1765748.0144440962
3607866.547743343,1759145.6677742861,1498948.9567656366,1364387.3901283087,1686372.2418020172
2050256.3090589677,1759054.893951345,1398171.9216021262,1261488.5059659465,1261195.9243905188
3672711.255623374,1682271.656553866,1433247.5357484557,1302582.2047285517,1361613.1333439439
2106691.532998114,1709554.9426283308,1517122.2650562339,1262211.5614353835,1700698.8641133567
2113671.9249391584,1697473.1037512154,1393001.9833749288,1310204.1562576534,1679031.8190709343
1993955.184605931,1735916.0574905626,1413154.3563840222,1843250.2602799323,1361641.3456015598
2951011.991621878,1782487.2460816565,1396549.6441894623,1371362.4458955522,1316303.366503965
1992755.0131389864,2511563.9277910623,1514631.224718036,1368884.7431861095,2556680.375089394
2043742.498600975,1724001.0179192405,1393994.8733438717,1676057.9918968258,1697200.919071667
3548537.792896418,1764635.1372796595,1509922.7596591522,1264009.5407712816,2645750.433874468
2037376.518532648,1759085.9374023639,1513524.1973097792,1266211.0557757493,1243894.1656825268
1992042.1191983097,1730295.530241443,1422379.485548624,1373574.9790641505,1293225.0495509945
2024487.0444999964,1735148.5579652088,1392652.565487067,1277489.1419177507,1716345.9442740974
1979828.5212939088,1724304.3538121486,1440276.5748543935,1383504.986363832,2055803.39788991
2109794.071855236,1693830.05810512,1501736.8635963819,1830380.7899257464,2026628.3196343228
3487643.2290755315,1683187.3255682318,1391491.389658404,2268607.9882771117,1386639.7323075347
2159194.9081387785,3098675.854396648,1437216.0187960556,1269612.6860501396,1277698.5056621127
2108865.5887144012,3953948.3837985555,1391134.1379720564,1422538.4231979414,2114942.6231295434
2106202.8263018765,1771547.7224455832,2296488.243351014,1377969.7662296202,1777635.5307876766
3687261.8298196257,2207351.256577852,1484270.1701554444,1386858.081811041,1302492.6876518158
2015568.4322667336,1664784.9559263773,1418945.537891163,1281051.8270720786,1904796.7046577812
3005499.612229183,1680496.5445497131,1515091.6477127443,1959789.1382470268,1316648.663106846
1980303.0753058512,1682265.6642768758,2323988.7623554976,1283373.8278090854,1342511.3020980514
1996045.9117375684,1749166.713009858,1462435.710958694,1384556.7831109068,1329553.2809966414
2035789.7129894556,3043184.035924205,1416693.364156127,1382194.6995339345,1317720.0076991566
2110396.3514278745,1717583.9639777932,1525475.8993047993,2670451.2217629757,1353318.7334002545
2956445.729613435,1749629.6325998707,1509182.3866350958,1388179.4614050703,1324217.2486244303
1973584.7508505366,1675621.9401139098,2764258.614557442,1283167.2267867727,1413134.8021193296
2893965.7628887086,1748002.0473878726,1395464.8560490785,2633638.956176167,1331994.8402445868
1971327.3131488357,1660935.01355252,1391996.6783867078,1292605.4485697427,1336611.3066256752
2007879.7744607157,1706413.4335057256,1462871.2498748435,1393747.6287699733,1331759.4589487498
1964631.5926932346,1732359.1754290469,1496655.364922621,1366526.0908572453,1452171.8409770345
2110861.297458817,1689270.4533998684,1514660.6783976196,1293772.7452399833,1333745.381714227
3548955.5578932655,1722959.086961152,1619004.172829459,1368291.0907084667,1426133.0594994868
1962821.4457981032,1751439.7265937657,1507166.8255831222,1856315.654998648,1406941.6036387994
2962304.100289497,1663250.7099904323,1510945.9991097392,1477244.1304720216,1384157.3345877053
2136744.38151818,1751278.791205874,1518835.3724238456,1775180.156150039,1329409.6319171607
1962902.1639398567,3032988.9880373576,1392514.4969124726,1377756.6274413734,1502916.5077766008
2089676.9649672266,3041952.3407957098,1514878.0994794886,1299281.922164514,2554464.4476203173
3011218.733891394,1700427.7523482372,1395073.6192717922,2155885.9160303343,1441192.1244975766
2076051.1303007125,1689425.0420389313,1508958.382897589,1376944.4646393908,1516866.7130291543
1969902.1328780986,1799347.2962165915,1526230.5750684948,1788528.4608919856,1821184.8535162709
1956157.6999065506,1752438.6583694962,1403741.7164010569,1861221.060969555,1474312.1235329453
2129365.429183778,3113718.9756069547,1432532.4979856473,1782989.199038688,1540848.8991561036
1975102.3869475983,3042903.9870855217,1424846.623746044,1348553.8876101377,1490244.9899632612
2027567.6437599706,1697862.3810495406,1505548.400313317,1444432.8757879555,1529424.9364363302
2236436.1767528513,1748043.6361990515,1910368.0988882058,1792070.6410192905,
1975717.7525790432,1662781.2353803483,1391190.9943144163,1769242.356169253,
1970762.237380077,1746822.2117971105,1530218.6699206608,1457612.1834193645,
3605944.8456842587,1632750.0534551656,1535680.1291727647,1399103.3546006659,
1961661.4844544725,3038952.2839397984,1391556.4276255951,2707680.198277026,
3636662.1165387747,1673351.9913966556,1491545.9187778926,1794126.3231095232,
1963500.8227343557,3041985.1601457824,1932428.683876238,2815772.825005254,
2074917.5343053688,2989700.0164415035,1407688.972021139,1329599.9129227167,
2308405.597388216,1703316.0880836823,1432847.8140750646,1382615.0466838158,
1995454.8759506713,1639646.9379156732,1535699.3774142505,1814351.3649308656,
1973986.7490882047,1714246.8839759328,1519177.9313889062,2172041.7351471637,
2116118.604471335,1656904.5166773216,1525370.0463582166,2133482.1014604582,
3610680.921225557,1695848.5631983627,1511003.0333951246,1484236.026880211,
1966369.6963981197,1748381.0068776906,1398820.42584824,1364547.075055454,
2028833.5304511515,2202132.1674124864,1393017.2871838002,2237876.1324598687,
2055593.2699989162,1638440.6363858194,1528413.7070415993,1886227.7908267847,
1997184.0487247526,1700233.2198411059,1506491.441584935,1392238.2251430866,
3604599.961356331,3046900.0509988265,1513267.8945873738,2005905.6529160582,
2073443.005192845,1675676.8632387603,1504731.3423220755,1403957.7786930583,
2032775.2578341388,1750603.480293084,1581031.5945279624,1429621.3459036096,
1967430.4751709977,1672165.7112204332,1412316.3254459396,1434998.7736712345,
2052398.9387470442,1732118.8059668238,1416289.7398338118,1422589.628285194,
1960316.4782693987,1654646.8977295354,1511075.9786361281,1408071.3132577064,
3585263.4553555483,2462561.26370314,1454725.3380083714,1441354.2170944868,
2064535.804152701,1693375.5910926384,1515207.908297015,1416238.9882508686,
1973075.0532051872,1728850.7130926875,1504006.525787204,1506933.9961677608,
1991910.2117402696,1704949.6170336239,1575020.1050583336,1423791.61503715,
1983669.0028180643,1649624.9730170444,1393294.4622565857,1428929.0247379818,
3574264.272636896,1773426.9919278738,1402333.4829400666,1424291.5676875364,
3596903.1876746304,1650720.3166401344,1509750.1397958128,1532463.166521048,
1960839.1898716497,1749406.9125671808,1551060.891960487,1427251.3052704998,
1976349.0530100544,1657565.9118059082,1448930.0159196132,1520965.8829596369,
2090231.4603923156,1682652.0442007205,1435620.0816973518,1506708.1437720414,
1965394.47810582,1747136.4776618285,1432380.9611946691,1474475.120930008,
2043841.7552510602,1630944.3955697117,1419509.7340676382,1427238.4075461084,
3582846.6098472695,1700121.66766693,3341840.2563771126,1588715.8434089331,
1954155.0262027576,1780431.6229707578,1525898.9125106747,2711682.6487402027,
1950225.0671153567,2532354.2288851193,1565457.2776345639,1543161.5913948286,
2051200.3522335421,1758364.2220173648,1426476.5303314377,1611553.1049672307,
1956723.5814278857,1896591.710252504,1461434.7655097083,1947793.1719140096,
3601306.8644600874,1723610.9192711678,1453638.8592377438,1573633.9205548814,
3614634.664193381,1638463.1497400333,1438147.304240649,1643857.501023673,
2075180.2657246701,1707361.3134399573,1512254.796021046,1589808.6217364043,
3411540.1566216685,1735152.3345906367,1403414.595598873,1637081.5115838728,
1940767.8315238021,1636339.7450831078,1450837.3058388054,,
1989628.1255672518,1684387.7987258034,1404707.6671612381,,
3417100.6581709357,1751367.4605789979,1467325.5017405374,,
1965609.5056503175,1627180.0521957413,2062021.7446967873,,
3397618.039382576,1680629.5620890204,1520071.251312226,,
2024288.0221275166,1643768.9907541184,1517296.6694357013,,
2008297.687879473,1633671.553689501,1404940.3754344159,,
3408028.4441923043,1734039.0440265068,1875482.233879365,,
3594832.8772301697,1748428.2916420277,1406706.4343727175,,
2051051.7373112927,1629246.1585375671,1409935.262024456,,
1933351.2084682777,1743629.3627051285,1522575.014631668,,
1960096.5034199343,1747221.3227655096,1410929.5805243053,,
2012347.2218666654,1636419.188740851,1424393.13025189,,
1941776.4708881374,1734039.6023172345,1524756.075224976,,
3592601.210537011,1669103.3921781764,1533809.1244782414,,
1992758.140345379,1633665.9728952488,2011783.6029390905,,
2050553.706783975,1626748.0970917828,2553082.8434248855,,
2031082.3411300858,1631751.960332021,1413415.8530219235,,
2968014.9882567734,1677165.538142748,1571679.5309003675,,
2168108.302025225,1736198.2409233255,1527605.2614924607,,
1992981.4827138588,1624072.4521286858,1537613.23672863,,
1947663.0375727012,1689628.1309533974,1534845.1154929108,,
2005422.5633495443,1625307.8713421412,1428081.6992309543,,
2037693.1906754142,1623025.4612024333,2273667.8874290287,,
2038973.1323637886,2701096.1277969703,1432881.53268146,,
1953524.1912729084,1749425.0711191767,1535049.2101261707,,
1990138.9525421192,1649288.16862302,1532424.7550441308,,
1972767.0818601577,1748499.4006805918,1436658.4583314485,,
2011001.136655397,2733781.6654873756,3017663.783454038,,
2050916.0773045884,1698943.1769667151,1539171.8185229702,,
2990190.3833121234,1660747.9331352685,1432247.0777560172,,
1984155.1578997949,1759614.5641152107,2996954.087799414,,
2006884.4249023043,1742472.8655796556,1443875.4203580793,,
2007657.572775139,3098043.986919493,1545468.3892034972,,
2012578.7035889337,1622455.6909403114,1526232.1586310798,,
1988598.9635685189,1631676.109738501,1433278.7896520095,,
2048460.9462884017,1625398.345133575,1444552.2608612613,,
2048907.1209731682,1721336.5977128032,1524971.6188722467,,
2039153.0989288737,1732148.1171111318,2072073.8380860307,,
1997471.61642266,1629919.02175462,1645083.028536003,,
1985404.155682215,1747671.723176695,1983718.6637159975,,
2010227.2695847065,1850267.5903437524,1529496.2136553554,,
1997058.571549166,1740390.6924869274,1450086.2937619984,,
1968616.4620365794,1743853.0175503734,2393072.7669898677,,
1955314.2880715122,1751790.8231789104,1529490.0090780756,,
3662459.2420282466,1626217.1342656335,1997243.072344258,,
4647874.097647952,1747680.15578368,2043901.757930315,,
2034778.8869372145,1744833.010592917,1990704.4159923035,,
2521576.8712993194,1630710.870712198,1506327.4967354003,,
1931950.7244952589,1741832.703850004,1609654.65698316,,
1952174.2200300721,1740562.6862316565,2005579.345614883,,
1954490.9172878615,1629026.0194722833,1959877.1734255063,,
2014292.2336472145,1759741.5911863195,2012648.486049985,,
3593511.7847052976,1749981.8352886853,1935115.9000624702,,
1989147.7855875278,1640431.3277114397,1627382.1590959898,,
2014305.3163237332,1743225.5778731776,1554377.7328648737,,
1946185.805112449,1642660.240918979,1620554.6823307867,,
2012588.0104623456,1662690.3056533274,3056428.2056730203,,
1927365.0960310039,1671963.1483517154,2002059.7070472904,,
2012153.333436713,1738647.4740380868,3179545.8465200746,,
1975505.4492785737,2156555.7151736035,1483914.4687069706,,
3596393.626620059,1622417.866884983,1543691.7885399377,,
1997007.740703524,1763847.4759195573,2023916.838168569,,
1966348.9818829405,1769986.940856208,1492860.7103869265,,
1942685.663173728,1623274.93232894,2382278.845174868,,
2011049.610438339,1723465.800307679,2358883.157242943,,
1987504.5238830405,2221020.009353436,1656100.633978358,,
2015406.4737646605,1646432.1676857127,1520558.493074765,,
1930683.8630278225,1682807.443939354,2517761.364240505,,
2014974.058734739,1769544.47453913,2099800.7417126424,,
3582047.946496819,1751838.3446785063,1553073.0952753583,,
3594310.1077618627,1764718.1042456354,2213158.71029312,,
1968312.5628956303,1743587.5454402023,1560642.8385540836,,
1954693.3172440631,1629439.072433518,1586071.2866580803,,
2091612.9601227331,1625819.595901528,1592234.2855748443,,
2015656.8843807864,1761409.7380581487,1588560.5920232434,,
3685236.505540839,1739388.6887291102,1569672.3991472723,,
3586993.5155841066,1745785.4370785512,1599299.2664422402,,
3597144.6188302967,1737853.3563168114,1577885.2436315306,,
1976959.3417670524,1818906.0727681615,1676206.090035752,,
2011243.5280892067,1653112.727955278,1584224.0208083068,,
1930299.6972169152,1663879.42069313,1587698.1260341778,,
2010197.9164703803,1658992.117298986,1590973.386001941,,
1890491.6912948594,1633663.7679995354,1589370.6643660667,,
2009135.9523023695,1743640.057401048,1700605.0963682504,,
3591125.9622453772,1691364.4103842175,1722387.3780432842,,
1943806.5340845645,1655478.4197406273,1593884.5697794084,,
3596466.440399608,1747698.5083572364,1698838.7187342986,,
3534504.0180856776,1737329.610652225,1680959.9839370288,,
1972008.9073150945,1812004.4108159363,1629462.9592260204,,
1968372.493863196,1624631.9755428822,1593982.4586289246,,
1899736.461736124,1745978.4568122444,1775047.597333642,,
1995352.3102342216,1636143.6300443339,3141056.2540088617,,
1923006.0904512275,1742464.441926736,1720929.3073714115,,
1962860.4003587693,1635410.149193011,1800625.5004095912,,
2010340.4749830863,1632130.6187363835,2271405.9948679814,,
2504897.743445511,1804480.959035005,1749687.9199607132,,
1898487.814805882,1686083.852713303,1825528.9814163065,,
1968319.7151765847,1671430.142941347,1774826.582653178,,
3601469.1572327376,1681238.6927800206,1824642.3118068548,,
1946983.0207922405,1663015.2400081805,,,
2028102.7682246491,3744724.8221053793,,,
1942600.9397748222,1758634.5354212197,,,
2018673.1811485707,1801313.5191728547,,,
1920333.3217439302,1636568.4425629447,,,
2939389.755815893,1672758.4487306892,,,
1959984.7402260907,1714965.006548638,,,
2013199.4001527834,1695634.4951473395,,,
1974241.1801263187,1688805.198952542,,,
1913930.4569607957,1744956.0113323552,,,
2060847.6170418286,1758695.8049028374,,,
1912454.435323338,1635900.2306052553,,,
1915374.1165876838,1688676.0980149605,,,
2016524.264936033,1638658.2832581424,,,
1924161.2724230932,1722386.0373729165,,,
1917432.4671155715,1636992.4579734926,,,
1921356.0235916143,1746374.7257860585,,,
1918769.5017559947,2366040.218225376,,,
1944309.59719218,1752767.7888037763,,,
2036903.6463466235,1750033.4050677626,,,
1889278.9353151778,1637370.7562715646,,,
1968398.0043447076,2145112.5478763888,,,
2045206.0813968163,1641003.9054908569,,,
3011771.8029509047,1646744.592360188,,,
2042859.4755122706,1755476.3663141634,,,
2154306.5503308335,1647518.2408189934,,,
1995510.5002659196,1667782.0578628653,,,
1899887.9135636678,1757851.0583747835,,,
1967799.1484504123,1767079.2746895675,,,
1995261.5414478849,2276133.211292092,,,
1897033.7979315072,2867300.9362217844,,,
1949003.6996967618,1649944.4234251443,,,
2012335.5783527817,1807483.1631155515,,,
1884426.2242012934,1761027.1361298957,,,
1944339.8737416589,1771209.805582139,,,
1904703.2171928668,1768365.8652860883,,,
1893534.4842909945,1772226.8380074962,,,
1993813.2025801681,1671449.5524967506,,,
2008274.0338122612,2675687.951262362,,,
1887487.1109547412,1674225.8558155848,,,
2003007.3551045025,1768768.625709463,,,
2001553.9101111563,1766202.6605642766,,,
2006354.9216112425,1679054.6893085889,,,
1897358.6248891212,1764463.9441102738,,,
1993547.4373999801,1675880.9553865076,,,
1929928.1621129166,3342265.681705393,,,
1876686.611416098,1773183.7729652417,,,
1893571.2036597645,1672678.402531455,,,
1883950.0742423302,3319070.401377221,,,
1890996.5419415093,1688320.9757401631,,,
1937499.984831798,1779831.7082794888,,,
1995088.8604769749,1789785.8556640395,,,
1879832.276154337,1673529.9564073442,,,
1955476.5997328307,1687751.1268490506,,,
1881818.8560401439,1729925.2723229753,,,
1878110.5592900948,2387957.06264428,,,
3197696.3318981207,1884013.4087601844,,,
2026871.0787180737,2289912.3704679753,,,
1909806.2118105646,1765560.4538137137,,,
2008114.7688685185,1768990.548012611,,,
3235726.651293333,1699366.8015557851,,,
1962450.3525421657,2675473.2965999153,,,
1919381.0853463956,1766421.3203417435,,,
2021322.5493332734,2303505.089905543,,,
2001016.798391567,2301127.965231711,,,
1895835.5237747552,2295521.135194981,,,
3543521.234673964,1767908.075619109,,,
1877140.4595582718,1845028.4212248093,,,
1890861.4198296913,2311481.4568918166,,,
1881953.6263958237,2208941.6386689693,,,
1992707.048912845,2319703.0417660438,,,
1991406.5264111725,2296327.821752464,,,
1888441.7611860686,2189832.6369375205,,,
2006428.938933054,2316218.1260689963,,,
2142217.0032740426,1888232.1460796015,,,
1998736.3529148544,1793209.106015373,,,
2002264.8456771981,1879889.7030936298,,,
2010839.0210974517,3385972.4521093844,,,
1883061.9332442828,2307021.6592476293,,,
2012574.4844446569,3545799.7422907697,,,
2006304.406649868,1738483.5624623948,,,
2003245.440527129,1803469.7689768462,,,
1889397.5190523998,2330945.3902589395,,,
2000069.364908937,1747370.4000250238,,,
1998756.795872304,2654486.6302812127,,,
1887029.1250069756,2637509.8155659027,,,
2020474.3845604504,1882902.1763396019,,,
2008789.363854493,1769806.9714532422,,,
1893042.5178291516,2819780.430337578,,,
2001483.2876593578,2411456.098379419,,,
1895982.451527015,1810252.956869514,,,
2006248.7947289527,2471830.689981553,,,
1922833.0284168946,1815049.2743957017,,,
1933407.531850039,1837483.3525006745,,,
1996759.1459154647,1844676.7191663154,,,
2458435.607981662,1845630.1482963727,,,
1997463.9284494687,1824870.0368563733,,,
1876700.322555608,1852112.7545501704,,,
1882169.361473634,1809830.7621891007,,,
2025055.7762868428,1929919.464593368,,,
2001890.9367004626,1810325.933480527,,,
2032841.821649095,1846154.1254076376,,,
1876205.5048338065,1843469.4975610285,,,
1878054.1119247938,1849740.6977827926,,,
1990435.1747967363,1972393.905357692,,,
2573367.621516368,1995364.3964062056,,,
1900820.1423818688,1850037.0951037668,,,
1946825.0419991133,1946975.4979018634,,,
2031449.5960818182,1944885.8269191994,,,
2010728.2164892196,1886551.2405415305,,,
2039978.4856840577,1821258.1975567127,,,
2001767.4890742977,2041176.4465598068,,,
1883059.1795894082,3646948.3340046545,,,
1881720.6663125532,1988769.8054682491,,,
2021366.7158867011,2069778.6050045737,,,
1997433.332865424,2684258.885274091,,,
2004108.26680134,2028313.1183153568,,,
1995921.6008448512,2102556.6871351143,,,
2102339.436760888,2054229.6824844298,,,
1909329.1837942195,2105133.220126058,,,
1924075.4794766158,,,,
1916846.7028206948,,,,
1882824.2141500982,,,,
2001823.5772050212,,,,
1951097.792628724,,,,
1924893.3902532512,,,,
1912271.376671687,,,,
1944741.3609053446,,,,
2006171.5096174784,,,,
1995487.1796110552,,,,
2087544.8097431564,,,,
1878945.9901687566,,,,
2004327.582070336,,,,
1939166.434153578,,,,
1886116.0644578359,,,,
2000644.821352832,,,,
1884849.7355293098,,,,
1879507.446380038,,,,
2079988.0414028286,,,,
1946228.2688457372,,,,
1949440.882336114,,,,
1886750.446373949,,,,
1944557.8774959357,,,,
1921700.0586938583,,,,
1947701.2076038343,,,,
4333477.864643859,,,,
1927524.4130401264,,,,
2001804.7592094517,,,,
1947493.3075477632,,,,
2018159.9249951765,,,,
2068312.9945842486,,,,
1886190.0484316496,,,,
1933903.766904187,,,,
1885106.1768977952,,,,
1948211.1220109782,,,,
1989341.9524349368,,,,
1965574.8368234688,,,,
1953851.2053998369,,,,
2003360.4163686,,,,
1954405.72503182,,,,
2018216.7686274187,,,,
2020260.617190131,,,,
1884589.8117909024,,,,
1949528.054240288,,,,
1888810.880456759,,,,
1998325.7482062476,,,,
1886253.9305126385,,,,
1943829.8938094608,,,,
2004958.388971243,,,,
2019562.1297741458,,,,
2717974.601019094,,,,
2011796.8902909982,,,,
2008887.184164928,,,,
1886066.192617079,,,,
2497533.8580906037,,,,
1891555.5062887433,,,,
1899657.4319666005,,,,
1927156.1063511935,,,,
2014872.4814109064,,,,
1900303.0826161485,,,,
2014374.8547140704,,,,
1926816.4726053926,,,,
2017614.1685389064,,,,
2027790.6463879726,,,,
2600417.169357846,,,,
3273741.735345404,,,,
1902843.9604825203,,,,
2074633.8344426516,,,,
2021353.0744096714,,,,
2032569.2047299875,,,,
2029392.0461677124,,,,
2029309.9046194688,,,,
2033793.355681488,,,,
1930790.2041131717,,,,
3175114.4913999857,,,,
1938147.2893656676,,,,
2029998.7151839724,,,,
2027280.4954666947,,,,
2035152.5129694396,,,,
1944052.1325558715,,,,
2025452.8624456835,,,,
1940049.9582502828,,,,
3845935.233725979,,,,
2035057.3211509539,,,,
1935895.0032054489,,,,
3819253.715968407,,,,
2037503.6027125947,,,,
2027463.1541028053,,,,
1955382.6296541553,,,,
2042646.5846975264,,,,
2097379.353316239,,,,
1936690.2164258016,,,,
1938600.8695910252,,,,
1954032.6606746563,,,,
2016181.133293261,,,,
2720556.504291434,,,,
2195149.2294591144,,,,
2619006.26131643,,,,
2029764.0057547148,,,,
2033749.2044962642,,,,
1958728.812884892,,,,
3053424.3399974466,,,,
2031993.596081245,,,,
2617813.7615001877,,,,
2623603.1561707957,,,,
2627913.503526626,,,,
2608494.4415941667,,,,
2025381.6923606677,,,,
2152133.8580121133,,,,
2625842.949083139,,,,
2524744.363136727,,,,
2643309.410775151,,,,
2609448.153744217,,,,
2502506.3932572943,,,,
2639223.808159507,,,,
2197988.265378008,,,,
2062715.0470746653,,,,
2187953.712659233,,,,
3894115.435066149,,,,
2628429.6887744633,,,,
4088158.2731018313,,,,
1997289.702420688,,,,
2073690.6651198212,,,,
2670703.400599661,,,,
1999509.127902696,,,,
3038307.397314692,,,,
3010296.103219831,,,,
3051222.783971106,,,,
2196436.799963548,,,,
2136113.629520197,,,,
2017744.2813085935,,,,
3238444.42727957,,,,
2757947.758828589,,,,
2087166.2226472194,,,,
2820471.930049806,,,,
2090620.724250702,,,,
2118361.828138624,,,,
2120244.079662994,,,,
2131268.0915505863,,,,
2102327.3915281207,,,,
2128682.8904223153,,,,
2105873.5745277773,,,,
2244486.852949365,,,,
2107696.8662812747,,,,
2127537.108993946,,,,
2139965.100015575,,,,
2133183.269364329,,,,
2129669.724039168,,,,
2259735.3344453103,,,,
2284222.725885812,,,,
2136270.2069317675,,,,
2264023.0556446807,,,,
2262680.0277605127,,,,
2169098.60212779,,,,
2120136.426672003,,,,
2365593.6336749913,,,,
4324933.54968842,,,,
2312298.6547311023,,,,
2398663.662964205,,,,
3216348.088008506,,,,
2336353.1083512944,,,,
2407243.719203113,,,,
2381303.7415251276,,,,
2442158.8350609387,,,,
