10km,15km,20km,25km,30km
4072598.8048696104,2591242.772100039,2601568.8750992143,1905416.4708124136,1486223.638018876
4053935.595724904,2706402.350689788,1233231.9548094005,2249584.944831971,2045372.3428476711
6485784.710956254,4737253.556845219,1489862.7342849171,1004334.135609019,917719.9051879083
6484091.840858129,4741070.871517166,2404828.0787733654,1994724.6273727058,2030519.8506127577
4190424.5925745424,2942903.763693631,2456383.4521646164,2286421.005803928,2022710.4799899394
4155490.1100317254,2593389.185168789,2692826.5173113216,2255961.1967493803,1584998.0766526787
4047541.7383732363,2570020.736080047,2400809.5302493414,973301.2772470872,1590770.473588323
4046949.7114384207,1689222.4898772172,1744477.041550497,1150136.0208176472,1760457.078710706
3782640.861955442,1701538.8508877004,2363068.5586236636,1986017.990128959,2040671.9859720836
6480292.971074784,4806877.715854898,2613933.3280214826,2170786.082379675,2023907.4896554365
6492997.983145979,4905767.321743595,2622839.5635722103,2246018.827482769,2017073.4502289214
4174228.5689708316,2968883.4559980305,2636500.991914755,2241628.0768280253,1111432.6849185678
4153479.3685259675,2931740.910099096,2636796.9013525383,2239874.3428846207,1920535.95224541
4042780.912341536,3552215.8589786957,1301055.285578964,1989954.3947423005,1762925.2114338453
1938437.1388129538,2598187.588711695,2689190.6115025165,2245765.427576054,2021975.9180249933
6370095.154214929,2872562.8910713326,2635390.1009987975,2238127.717224178,2537381.834236924
6474846.728158018,1319926.940636389,1307298.0729052615,2239878.606754878,1898666.093544865
4166225.0057962243,1596661.8340849609,1295313.210783601,986210.0599917817,2035868.8228547887
4028477.3318073545,2589454.977641389,2350090.007217585,1441964.7597596673,2023798.4558977652
1932013.7298679024,2582015.749652133,2434071.8491683663,2905175.3233305323,2016664.3986413076
4027863.3771810047,2684610.384570538,2450488.2082015057,2246588.8648376074,2015032.7340629073
5298446.536130368,2970404.76947253,2592697.1219614125,2239448.7573479596,964691.5268142837
6462294.342237661,2585785.3857020857,2630686.517843002,2239878.3999996814,2030742.864703941
3400061.2917302274,1861718.1734640056,2630586.7519203266,1801888.6781529812,919510.5804777761
4155438.0484794676,2544657.042903297,1297641.5971685813,2181852.101975151,1298968.3702207315
4158519.349952436,2878401.8198637194,2403616.2091656756,2785019.56318563,950533.619190907
4113649.8562578536,2894138.079903805,2430766.9365438432,1977504.2422531648,1768807.4620261292
4022807.4148087893,2908158.388998194,2529559.639474886,2244935.5757744773,1754264.1297135781
1881112.3256213993,2908157.0753599275,2676306.5833329624,2235520.269224537,2014586.7569702573
6266318.51698354,1396053.830256638,2624880.0630007572,2236436.7233284363,2017998.725761744
6400378.730204448,2967685.5791331045,2339797.3146109595,2234662.8007481364,1225455.2375871702
4124620.8860340724,2907930.02059566,2677812.309376574,2243920.7192488024,1509063.9021716847
6177055.392661274,1402793.1796691315,2622379.3269278076,1588311.4201900603,844323.6161985643
6368173.156944535,1398446.2516772181,2615250.141374574,1787517.5698198958,1788423.6659668665
6411919.700168895,1389357.8118360324,2615947.31255643,2254439.652952103,2016188.4474706673
3423265.5284920107,2530699.5606982205,2409925.4542506337,2251307.084864377,2020717.1611373562
3713447.3498421917,2661544.398802733,2237009.0021272483,1002452.5737782374,1951811.9193092987
3986919.2139774384,2686076.6671834383,2379021.981807582,2238253.260513541,2010464.8302041467
3316855.9804479033,2857219.7341967607,2620734.6169921327,2230918.861710554,2014583.417781963
3982393.9021683456,2901901.0564176445,2421551.250388424,1773052.8832237958,1756571.281425295
6131058.351581325,2901575.851657,2667597.9765738156,1785692.522704329,1941100.5299037776
3978021.9445920996,2901360.2428451246,2645200.6483018156,1956105.9563090112,2011651.6763035865
2190908.0193388555,2901406.9028289625,2610206.495429178,2249353.14857653,1480457.2079296089
3417622.761036815,1391824.5648245076,1289487.6949026727,2231329.5739434483,1968408.9562916285
3406858.712334228,2628002.2099934816,2230120.1736193737,2232017.0084588532,1980024.4750846145
3790951.616192168,2658120.7130309218,2391731.7653488377,1216770.594854633,2013746.7010123527
3399122.6018247576,2781914.4212432182,2607303.4687794186,2106165.2307930845,948657.9203746697
1885326.7711845431,2948779.733261328,2609918.8116469407,1955182.0322946226,885233.8810718048
1881670.371553535,2894908.6755509595,2616290.3464515912,2229325.9008789216,855840.5782394885
3392425.004249068,2567247.6597883287,2331986.610586777,2731861.6698454292,1054571.9817763756
3883191.5815069983,2950458.285709981,2246214.042871626,2078071.2766353348,2010287.8881372607
6095831.970550316,2892697.127820163,2612538.335842077,2238496.168767248,2015698.5473632114
6121432.7873997465,2885272.34048439,1179556.279816497,2230823.7667279397,1925158.3660817838
6144853.737997377,2885052.549509895,2377131.1407042406,2224332.138080341,847743.2629436997
3388754.1709330305,2885377.6810137406,2653397.230853591,2226002.574731123,1745966.7688644312
3335689.2787000984,2594832.539084103,2605772.7912405455,2229935.914730353,1136163.1716373065
3953635.9928316725,2413761.546284306,1148518.4795162592,2238580.5602920493,1892623.326234806
6104509.188733489,2602325.131598525,1355094.508929811,1050681.8613074294,1939695.5316787227
3390078.9405782484,2891257.6000816966,2334831.0956541873,2239533.2182342326,2013557.763549101
3371453.9354002215,2648569.033229358,2546933.1378935142,2225386.7663641754,2015763.402512785
3957705.1022617123,2938859.936907508,2600115.9523397963,1003583.0415598716,1023579.8434575332
1820981.5978135408,2919570.303216291,2602244.6179658556,1414534.809728913,1953606.353886834
6097001.573146926,2879060.792046826,2611204.2204738953,1372374.1197570814,1953759.8492129818
6110975.958355576,1382928.2118274376,2363421.2452365155,1035678.9037148425,937015.6679209187
6134373.584517074,2406329.3819714156,2594288.8208664134,1985554.972575613,1880486.6778615024
6186343.145534628,2618029.5498399707,2597915.67190651,1944656.5807304895,1936158.2421017445
3375121.9669212657,2875970.830819818,2593156.924066804,2222287.176129439,1956762.5765662568
3372804.59515968,2878024.899151344,1159376.7223264135,2226295.866990653,1857473.3999562643
3941517.4541190104,2883929.85895574,1611593.8265884656,1038552.2433404092,1768226.5448054415
6078000.037331399,2512411.199893985,3278863.8843706185,1330572.7991046214,1953094.8545081778
6105830.227232814,2422936.2692245985,2359056.161633357,1688826.4326929115,2010913.33070804
6192933.474609977,2881914.95031582,2598275.660668056,2226959.1800729,813727.2199774479
3366580.8824571716,1260801.9412314105,2595465.9855690934,925426.745396196,1210093.7642273912
3929181.1073945677,2603437.5523408535,2592651.426205778,1920877.1138866195,2004343.2498848722
6089085.834838051,2923656.1576771243,2592910.4430209715,2211598.0268497933,2010370.124351014
3373264.039887145,2913595.0591344824,2596296.5486233574,2220480.9197957623,2012088.7243066074
3358187.843590087,2875688.9434301234,2138670.4544100235,2237454.9672373733,1023575.8932109509
3361093.8970016288,1227233.253607732,2551242.834133283,2139813.711124917,1043540.9270103734
3598487.8445941783,1454032.107033333,2593071.0292855874,2216947.323778505,1943661.0481823892
6065581.180656629,2515422.846328947,3135416.6733902055,2221664.2952659004,2004828.6212046875
6070131.217982226,2806480.3176571815,2350115.715178474,1941762.7298562801,2012263.532839278
3364824.617691567,2867660.4174808776,2593698.7987045543,2115330.746198631,1860530.6616750436
3933689.660258965,2869385.441351289,2590230.666023087,2206599.590776847,1911606.6958435683
3366601.32449943,2877050.918325982,2588222.473715634,1580911.6783967544,1998767.7258611654
3356540.009266749,2880821.8646689886,2588710.9543928844,2118255.466348283,2002173.3823340004
3337925.674869832,2589057.664912635,2590092.7885016827,2148008.7800165727,2004352.9748303536
3344981.9174871272,2868575.36918648,2593476.024826637,2170593.983009002,847868.9200753252
2135008.5611691987,2864370.4862148827,2589944.7868527854,2220978.2646545283,1453026.2728130405
2156872.4753259416,2859438.198778267,1792059.3072698344,1032946.691238902,1806129.3830672072
6146368.429924438,1238791.793814653,2124682.3395924703,967052.3290595858,1926071.202344552
6273674.295877738,1736787.3261554905,2343074.3311796472,936203.0304035972,1959749.5124514643
3363389.8389270618,3571742.11238788,2603773.7769923424,1155136.5533723985,1820895.9283111359
3353354.6102479133,2584936.1091968543,2593021.520558536,2085658.5926709713,1981537.8876164623
3338664.3976243907,2863316.333573998,1174392.0536408352,2218196.3728464465,2001499.20866292
3346556.362231416,2862786.3028706224,2584766.247317469,2232094.8130211076,2002352.8738615639
3982717.3080595913,2859520.5393203986,2588848.1138539785,2113643.1771926223,2000136.0346474964
3918386.1916037397,2859593.3310729954,1173813.9910771605,933213.674021314,2011714.5619924506
2132259.917074959,2862368.7355431993,2109129.687001321,1923563.4099077145,837337.9534816085
4547587.107284823,2338277.065887345,2119669.2124432246,1241816.9181639785,790949.6764471424
3347819.9001639094,2813073.5426997067,2327713.0277820923,2067433.4136845653,785754.8317370161
3350255.542385,2858945.0943648843,2597841.375383439,2126599.568588636,1704272.8908036973
3819301.3761172476,3421864.101579598,2582175.2174243387,2222591.635495199,2000477.3116141695
1717698.0153934197,2575098.165856393,2585543.1785939867,2226409.105410748,843602.5019749395
2126624.4426961485,2860719.3505922584,2581382.0248145307,1122612.6545408287,1161516.4350209185
3344767.998681476,2856808.866339213,2583475.1388839716,2151772.152029116,1809615.9542325884
1710495.8358752613,2854673.341946141,1425691.8597010025,2150966.163275663,2004250.6673779327
2040467.794212837,2854718.4701542584,2478684.484436911,1020215.6514109293,846715.9754604996
3336753.0852576294,2855779.8479970437,2582803.6787927304,2062851.7655376687,813438.7751084206
3335539.7496585664,2858796.3624712992,2323426.8701091344,2121861.9528025435,770176.3499590171
3589053.1499180356,2855065.026995426,2579634.544267984,2146606.847381945,1960905.4529497076
3977870.020213979,1939796.0844134483,3077124.595940759,2221726.300058051,837751.2807273376
3343932.3327926137,2316188.9161556554,2445189.1964174067,2040648.8063585148,1563063.5248227874
2329918.1537105083,2567380.1951471274,2581388.8056228473,1947711.7798921545,1690707.2854282837
3312736.171171758,2873071.500790991,2568858.683487272,2149456.051071825,1977827.7483780526
3305899.886667096,2861677.4462939394,2581083.081568056,2227396.033060641,899514.7633825691
3287913.318031828,1255924.9550111925,2582934.674790688,891492.7514795094,859287.8090255688
3858958.5641548694,2851658.3321554717,2580980.939972026,1319741.9047011943,799954.2505881467
3880182.692705294,2853154.0382066946,2583608.9654491944,2211370.815041535,803703.1306949228
3885561.288722882,1255270.1302794684,1224999.4924844468,2218466.4282462783,867528.0044660302
3885583.023951469,2299919.382195221,2594820.128987686,2221644.954749585,2005561.4006855022
1808779.8735547524,2325638.9544927496,2575187.3047372987,1122142.3445761304,785695.5609473751
3820406.2018523007,2551848.750906179,1174482.4120980888,1144512.2818297816,777939.5800464698
3852110.2305266066,2866277.29350787,1632754.5785626401,2139888.5202840273,764447.4622111343
3861247.628843603,2846666.234151063,1591548.1511513565,2204743.063620225,1981848.4236067038
3957581.720865168,2849659.777778247,1220657.1938821776,2222144.6890027854,2010651.6391162127
3885360.075653079,2845329.945745693,1208573.3037046026,2035545.906200173,779204.1336828986
1816372.1570091334,2847304.0607649223,2333755.1526226476,2097273.8754785424,765372.627962466
1811162.5278664683,1527287.406440506,2301824.841686222,2198888.2266926467,2006116.7945115063
1806065.2222340126,2734597.05260303,2578535.09538374,2208315.061372876,792258.4315375157
1799300.3793056803,2846281.23430989,2576696.803659171,2211826.8698313795,1127381.2560011076
3277776.832871257,2847838.624789088,1211384.2863817192,925786.7783254648,1950846.943170508
3563228.929636454,2543340.8841227735,1544437.2769429844,1629220.732562992,1980292.4422379318
3557034.174828957,2843401.9064231827,2008197.9604694457,1962095.1557253185,1682837.4157626182
3807651.6842767,3358719.688721052,2577481.888517369,2116996.087572068,1984553.4686169764
3876851.505492954,2687547.1474475414,1091647.2777255485,2154484.478603469,950565.7356973301
3876358.6147015714,2850610.7835924826,2166561.786212794,1996399.909007881,1771538.251394068
3876053.4769936046,2834073.13483061,2553558.21225435,2175598.117702157,1671233.0196704017
3876146.5341556277,2844274.5487881936,2576365.839164739,2207687.244830098,1635643.5469310961
1806012.1843755604,2846001.849654112,2578614.5561145144,2208668.945418106,1691306.1525726432
3271098.3705254435,2843839.5296838433,2590099.8894464606,2207147.0656734975,1961362.7839181302
3872081.1184249027,2846400.2693947456,1086273.480444935,2221885.944474577,797990.9303926682
3871670.2157872026,1312236.5473829634,2502685.4253218146,914590.2237108231,1928090.786053947
3871499.237122641,2862873.3646015786,2553904.275723706,867022.7237731282,1995534.7522305304
1801292.213584023,2838539.9218606036,2565769.7372793546,862409.2376978807,873073.7658766452
3497147.9922623057,1256861.102101754,2570502.5896504056,1888020.7206834138,1232061.1701011944
3527398.262896805,1762605.520446023,2572137.3766159364,2186909.7890883093,1749577.5821649625
3672848.4723789715,1722027.1161850267,1084058.706815145,2206729.1247974876,2001530.9497593306
3948415.6416287324,1307484.8834033199,2311599.3985164356,920888.0789900695,1942065.6659939755
3867708.0025854534,1294358.4353635767,2479244.9971967456,1262603.8086954285,764644.7892899846
3867266.7867420516,2513297.8418176984,2547509.6813142835,1971578.1804050757,1123880.5003305145
3867052.0196460364,2519297.755060225,1781986.9193498993,2212257.648405052,2045364.6297081125
3492034.2310882215,2840773.108572024,2482926.921730332,924337.9422274849,1771666.4997168775
3524221.4182009106,2838747.488490431,2507901.5809706235,889483.628832425,2044389.5376862213
3950429.84706462,1297395.032023131,2516723.9452360435,846016.2850947097,988585.7756112936
3946398.0585455433,1663240.9927558908,2569599.584047875,2155183.392824947,1683088.0800249258
3864121.8583064307,2198268.915808006,1204312.4975759487,914712.0931876806,1121542.210766899
3856368.4668105477,2839211.504451178,1134058.7860151574,1744854.2351418622,782073.0854084316
3856021.5645120274,1164275.5636712841,1100921.8233218242,1881159.2404452076,734876.0985499469
3855929.595976511,2366953.7256675786,1355778.3426149038,2171769.9688443923,924873.2886897636
3856568.3612610577,2814681.956307005,2451102.647817805,979597.6840791701,1753568.9880723087
3320972.159843663,2838051.7533530393,2573663.681599933,937505.679844923,1679265.839530735
3204324.1694642096,2840205.5762382834,2583853.2367236284,879076.5928379596,1785535.645927765
3510980.2056489335,2851351.991928442,2477374.6751047657,883867.3108476698,833785.8632897333
3862271.449218761,1158401.605487679,2559748.624745738,954200.2644082039,1404741.4414654276
3851732.2797047817,2758358.074077301,1109108.55499818,1728898.3243922393,845948.087912591
3851730.1009686505,2815034.8502801447,2292666.8541906397,2214179.287488315,751225.1842689841
3516886.9047916974,2828177.0870893477,2579369.365286944,860532.5040141735,1987832.248461169
3934759.640220515,2832222.731059197,1458628.1309134853,852668.8513294295,1996930.2383652416
3890585.0881743333,2833432.4965162086,2432103.572477515,839164.5714752987,1998818.1955890977
3847562.936209848,1155947.8271589973,2486752.430668702,2175653.7404841757,1736779.2791257175
3847794.5821272554,2522927.342537051,2572609.938289573,2221313.445392567,770816.9995934824
1788935.0320697785,2728282.263316925,2584740.3032553596,853716.6426960046,1726605.1763345595
3194895.631615704,2807645.464710664,1320600.9076124702,840839.459160001,1657850.0971446072
3523605.075647305,1934852.0796952175,2498958.615870439,2215062.1459939987,1997627.05101352
3923790.2996166493,2732284.5895395684,2496061.315186759,870752.4687919484,744124.6934696196
3843511.921835246,2761496.674523233,2576263.1103236927,1231274.528777677,764662.3622303682
3843863.683470958,2773266.422556418,1189672.9042304226,2145102.891700057,1666150.0466184372
3846593.2755312514,2830698.4179036254,1426280.0225512818,2174089.924051377,1988202.2179341586
3854999.0606673043,1289602.9525869067,2421077.7318987832,1872390.409985696,742411.6344942868
3244145.754170757,1212747.5747974638,2472215.5876583518,2178163.948213694,1422462.7848980515
3188592.117170285,1174683.6719662228,2490616.777790813,1044050.2959828998,1995885.1224634193
3516790.8053987534,1451951.2015713456,2571685.9263767167,1987725.6019175248,721171.8216896061
3849393.249855076,1927026.9798892525,2393183.065624487,1882054.0050640584,763571.9223295168
3839571.30550535,2700802.8307781187,2493065.8012324623,1824561.9741653197,863851.8663079385
1639107.4104120918,2834262.075550057,2306428.6917009023,1873595.9069094139,1687652.0002971103
3509148.453766727,2844082.4321774207,2488894.3024207577,2155438.439084545,1998216.5934615037
3509571.1287694434,2689002.9337378005,2492591.125454616,877389.5540281434,720334.0655468456
3916479.6534614908,2725885.9540099306,2570014.9949205914,2123108.078378995,778396.2662393774
3905501.0515008057,2820441.7163815065,2578819.500862369,2201993.409162992,808748.8575613253
3843451.8230740116,1188931.724030929,1052173.459385282,960422.553198986,1014565.2680466808
1602748.0340446678,2503235.050377912,1559148.0720368016,1348242.4712454288,1731146.633450051
1859751.0928446003,2839123.637727372,2552424.9846632015,1918623.5697347075,709563.820458387
3257345.1892585005,1560667.2870622736,2566927.8148564845,2209124.858832132,789056.9425401473
3498223.880580597,2680925.685339672,2571859.341955091,2136434.829461419,715826.2845195918
3742705.644850177,2691501.094787323,1319194.851903779,839164.4202141868,726561.1602863725
3832233.4277974307,2739991.672693975,1353154.9236079543,1226777.5838352325,1600639.4425169602
3834655.171843555,2832237.4966756585,2482578.330061267,2264573.810627295,742840.2123251344
3495387.9568332527,2844226.047774729,2540692.644190421,1988048.443759785,772407.6085581101
3863272.800680833,1415036.880173733,2550988.7260769685,2264502.947511066,881410.152259415
3865949.332251513,2755524.91011275,2574627.3583735717,1084267.6152646698,1766287.39391741
3492618.3218720155,2751365.8452305235,2572727.10555418,1867252.5981109724,1640964.6093785113
3845186.634909944,2835551.7189640286,2392509.2576312437,2264768.2638159166,1642180.7555801934
3827700.7728497037,1273575.7104945679,2447012.552948574,1224269.2637851762,1654865.00376767
3823392.102910185,1527574.8656615575,2535332.4103927384,854543.8523562135,764332.1558564567
1611242.3073383546,2663005.3374501853,2556165.69624954,806422.0513051831,709836.4472984712
2179161.648529802,2723552.015373434,2553114.5887623564,1015679.5122911397,717912.668594243
4559472.64856137,2745106.6244324544,1086266.859689347,1968812.5341069014,786406.6903124203
3489567.4412336037,2756440.687266957,1934344.0628637758,1862959.4253723624,845767.4539623796
3489915.9584329166,2830828.253462638,2316141.357813834,2003744.2763649176,1565240.414467309
3847110.6943661124,2836043.496792073,2456028.458084156,917344.1750836921,708214.5126443158
3839668.1121657947,2838320.8644505627,2493942.1631418266,1498056.4600273075,1231351.512858812
3836315.4826675598,2621725.875571246,2539512.589783404,930346.8385264106,762371.9397235073
3821155.102146189,2747821.645951685,2572491.474654625,823738.5853868431,1099721.3905401118
3821243.536032456,2524640.1673047054,2347052.602231339,2188751.891012579,713413.5715591788
3823890.2630727976,2743008.2082463442,2417007.3287780616,2204621.6594563387,2007361.4465304392
3824905.84603779,2746271.184881393,2513480.8612391385,2206859.0944623044,724554.864020919
3820178.7801789525,2828725.3465519655,2548143.154729773,1951076.8708809325,739324.3258117234
4535975.543453914,2837444.924606846,2549066.576238416,846390.5968371957,987285.1651860265
3193885.011825921,1120838.973054467,2547872.0208918247,1939664.9348900507,1439837.00760143
3779155.5757924234,1673863.2482575614,2572816.67327786,1837324.94869638,1629148.0890666575
3820201.1655153586,2811595.450238248,1073982.9120643747,2205603.762692355,712976.8812797319
4373335.257478097,2825683.253558076,1025136.5087238714,815719.6739541196,710976.4294068447
3183247.824996208,2830320.2797053405,1022798.4749215947,839035.6622852819,1722468.2141313525
3476735.0674933763,1413109.6291888417,2246735.1966024744,1875733.193253173,1660640.8340043854
3836617.874902223,1449830.3931994697,2524274.622614511,2189458.0647754613,714093.6869574056
3831435.1051275004,2735598.321548694,2554684.9947525808,2204651.642599934,1164976.3395492905
3814584.637957186,2802411.8533722754,1080296.6046307848,814202.2920050686,1692410.3812118166
3814582.794960078,2809740.276911684,1476862.263048307,1575429.9998067005,712635.713650448
3815909.0310046957,2832738.4150911677,2322975.4671021546,2203695.6551775313,720282.6321130769
3817068.0313251503,2830795.462720635,2553975.7240656884,790376.5393702547,773627.9082677317
3819931.9615120227,2625960.8658041437,1084260.513610219,838252.8528238127,999882.6927679466
3817383.0508595575,2697281.298303681,1047060.0243564759,950133.799376454,699251.6483154284
2427912.4729677313,2797275.6128405444,1004849.7859751752,1901020.8439584435,1431221.123032324
3172406.949151969,2816660.271970035,2493267.318518263,2206536.4563869964,1698684.3332608696
3180856.2266818676,2811498.2414314467,1073558.4851377467,789373.1489194802,1656394.2978176712
3474660.525254439,1158357.0540337914,2048008.21934372,856202.1072268795,727388.1569486023
3829927.5247388626,2119958.727086838,2244909.7366029224,889289.523128843,723044.3013128948
3813596.9733385877,2530894.5313201817,2508874.1632280326,1110954.293584551,707854.7707826934
3816991.625150354,2628864.985916646,1143636.05646313,1944839.6120465891,708102.8601184742
3814576.1550244144,2703950.8679061206,1098397.9575353293,778438.5113170204,701104.7106410763
3161924.055270214,2751232.078160859,1044467.3292054718,867641.0036348156,706096.3893359238
3825738.435815484,2800931.5482173497,1050976.5088010754,784282.3228963647,730845.4401981815
3816990.5299350773,2830249.3029747563,1131718.0729917507,796621.5378181185,849398.2747370738
3814156.5941226836,2533634.645579556,2030723.40571552,1794245.1917381985,701226.2739999095
3810925.296195731,2566710.874851324,2556615.3582606344,815049.4379921991,736710.3814193269
1628763.8308380237,2659891.313767779,1016447.1922167848,849534.8564207926,1680791.901503057
3822634.585794693,2769455.553924522,1008612.9078213102,968261.4593753375,1587357.9868268638
3803750.187148066,2807294.9371709735,995642.2274634761,1983369.925307857,703618.370738301
3812198.584993034,2807951.4600271666,2507575.4420740753,1844628.9462002076,714673.2299973002
1627432.0145492514,2806119.6158836177,2512046.6889233417,1831333.3181830486,711091.2407459118
1621647.5519949333,2830343.956398169,2578952.0973849297,1836332.6564372831,694027.8195503778
3153542.125610537,1144905.9422144298,1009201.7653459614,834037.6509597714,732672.5769872777
3166698.679209696,1091145.2193322864,999714.8340474375,777947.6371696979,1573809.6177698271
3435267.206615737,1087362.8363504312,2557942.1267931033,786393.6600948597,751166.2058341652
3820603.046439954,2454456.7885776325,1035127.6325529962,864853.8350198416,698503.1400664047
3803480.5661113146,2779728.1639514402,1444658.8126755995,929918.2366615348,698735.0206040314
3807401.902868403,2814926.391779284,2482523.040702492,1755400.0457903638,747623.8904434027
3803966.273938335,1151756.0562757128,2510137.4492369974,775691.3466409786,790967.9288901734
3806912.605948958,1590786.1614940648,2515478.7888157777,1339660.0831118545,808115.876875742
1944413.5846866674,2535904.4308043974,2234192.605647123,838245.0559799396,830452.5323185578
3147187.823988243,2777589.9833103186,2513353.7058709785,1200345.6963494215,1684635.898093991
3646322.421436853,2811467.8418282694,1239741.7423590128,780901.6385230855,1579878.737563597
3804868.718056122,1157068.3546413947,2335140.9910874595,2218043.414618189,1506876.7648604356
3806349.198356326,1114947.827878969,2221159.263185683,793156.2238912771,756406.7516582415
3808072.548404306,1068681.67643817,2175238.077345985,810695.343932805,727387.6506495761
3803550.458019748,2748976.742641533,2228878.102712968,1080731.041908822,815266.8332563612
3805756.51425077,2760666.692630887,2492064.9292753334,1548400.8727621753,696332.7360379508
3808159.2011139737,1144860.4027589934,1043202.2779499084,1806274.229338274,735746.3038968542
3128874.7199519924,2228426.4867753787,2462122.46107543,779544.5749399138,1738425.6095905171
3391841.9373430745,2445214.4327436853,2549040.9404953513,777732.0699926617,703906.5248054187
3799032.1504223277,2763744.0056471433,1138752.9553011064,1936183.066343371,695773.493730248
3801792.368936008,2769029.5860437793,1537592.6236258573,1875707.509453006,704088.8982383261
3803222.1001815866,1223168.544867665,2268800.62908404,781101.8031451846,707150.8149707272
3804893.8656661063,1173419.833523957,2543946.464319882,1276727.3591046738,788032.037397628
3800335.5443071807,1116971.6975889457,2473503.0330294054,1904368.9760079584,1136439.1565613598
3802502.503841282,1124533.1833696286,996940.6403151533,774500.4162677734,688362.0848166938
3804868.7499948973,1212261.9864967666,1438273.482168983,772974.7058517681,790051.7875521382
4294357.812399388,2210411.946272585,2550093.9053834826,779277.6042790163,935085.9298801475
3551250.24386983,2813469.5124883754,2635411.370609632,780332.9665526843,707230.067915132
3813092.729753679,1081460.385704391,2335777.8917935025,788663.4833947798,693054.1270348395
3782379.4969127756,1072918.3112726798,2642229.926296187,850620.2054393553,802663.5689079139
3800241.076798287,1058784.1322581284,1283410.3160267232,1094705.8408752996,916885.7891693298
3802765.977735795,2762096.0102928914,2218410.627868577,765027.7074615635,1686716.0236476827
3802943.751950084,2766212.4288944416,2630297.244388718,777745.9948439454,700046.9251518215
3806857.1912591825,2835462.42332449,1435382.5908559265,1546180.6051949642,692483.958155161
1696460.1473269442,1073518.5455536225,1006165.0800983943,1911416.6947456207,708698.0323397038
3811677.5991597874,1053780.8182318422,958126.1037001236,1861208.1837497086,1810396.1912573748
3822545.718876873,1062322.9165808677,1206640.2717480587,793931.2393574123,709166.5548069663
3792582.8906709594,2814427.2875828356,2314768.9504283983,792918.8077459926,690676.1181153301
3798964.48036223,1106833.6591620944,2206256.355141593,1903409.9183011798,704986.9189455973
3800790.1207480985,1544837.1499960783,2213097.0914338115,773982.607985392,1703501.209515273
1628852.567453783,2737132.533674154,2354359.7370218965,775300.9146277806,679974.9122294484
2194229.002452066,2763820.2270665346,1089361.2554388882,766714.5852456653,690251.5236490003
2148035.708847523,2768929.4845079985,1683865.9591101287,772422.8109145504,692352.1600142748
3818771.0757988053,2433022.8290002933,2204640.3856600197,801335.9734096554,830601.8008909846
3797045.773711787,2766243.9589409796,1103635.441016489,932427.7709338634,1749403.908557376
1689932.8438357743,1327953.0170157598,978404.7447598937,766453.0115116343,1668530.9871915062
1674212.7582548577,2512677.7444989984,2523587.0820502574,808584.293767146,747302.7535051606
2176937.635489308,2394580.415352488,2558300.649054221,1892336.2146720998,784886.2808504335
3180426.879718754,2381525.343182593,2548549.6597346636,1778684.6509992934,697237.9068739328
3360552.825052831,2433811.8279805533,2295560.0786008844,770068.5970917393,688972.3800872433
3796206.115016409,2745867.306107806,1005896.2111377517,1899751.701310131,703945.0564051869
3796531.742542464,1115739.2903190653,2282228.6284649796,783157.0183717759,1710490.707766457
1688111.7102528273,2710865.859764037,2191926.3770310315,776004.9990562836,699958.7372205815
1677434.8363290983,2806975.3476141416,2524036.8757185894,758961.2345412044,1069959.8675413306
2139652.4265896836,1220029.261451788,2559586.792200491,781694.9400728414,1596480.6846289502
3082737.6072647707,1658698.06287239,2554801.8775519505,804006.8041163587,674801.7567048459
3355383.8406188427,2480399.5985026793,968931.7698059243,1755512.4129541535,816849.9184246688
3792641.9037742014,2800126.4827614957,996663.9085169903,817702.8405983443,1710975.4248954505
3797597.8217424555,2727199.6944838557,2290730.713058343,763696.0999761355,690247.2346996217
1516379.5358734122,1064404.775826163,2212939.2042625477,764540.4893226473,736065.3234059514
3011209.7670402904,1537368.084402506,2524637.685626764,821768.0814391255,832111.7480348436
3773932.730527264,2805966.6140547195,2558615.8159651794,867782.4312040573,964984.0418579389
3792997.833385517,2891033.710772621,967767.3955342984,886485.3732373985,1656357.165963648
3796277.551262534,2513179.027313505,1848828.735054377,910987.1581503308,1546039.4838421256
3815532.607408547,2897740.675177157,2551506.314152185,1896768.1320288419,699056.5991776402
1509107.1385243323,1374205.6987444304,938258.8334116171,1770342.492449476,750707.1103319747
3699936.8828895455,2410495.6517614727,996285.9960103922,1683333.9099120027,814524.5449723938
3774299.0522041935,2885590.606185972,1133307.0169539058,823609.110780044,687060.8925175855
3771629.9072504304,1534319.538916598,2239678.786192355,797746.971031848,871848.7587882128
3778875.868815351,1069751.3847594934,2558754.2643613177,894670.5363220922,766656.1380667702
3784631.2378272815,1016929.149878423,2560974.745607465,761474.7067419508,1653780.9175651558
3789679.290894323,1291889.1654301959,936258.0155534009,807780.752902795,672749.5118128752
1505382.982553318,2491101.26983895,1018964.670897259,812295.477182077,669112.0362140147
1503614.1299299784,2405427.441741506,1056248.8526368947,1953388.1062398339,716663.096460462
3360503.0776678477,2404460.9831261723,1310879.6511791272,767698.3587429387,3283080.642682975
3642847.101931754,2532992.3168782205,2288447.035009103,761233.8597968858,1362417.1482763323
3764460.7280649906,2401454.739887498,926389.756511388,770398.4788783274,676344.2955162211
2415883.2240486844,1166411.6124157512,1031547.8432875423,774418.4533267829,701888.8060766999
