uuid,latitude,longitude,stake_weight
16Uiu2HAmHYQ6Lems5LtFMfyfrLYuBap6MMXrWCxyUAU1Mx9aXTEG,48.4,-123.4,1
16Uiu2HAmNBeSEWp2tZR9zXzowCqMGTdM7m9WKeX68WQ5e2aWLCwg,39,-77.5,61
16Uiu2HAkw22XAK3vptHJM9jvYqNqEMpNFJnnauLAcqrt2UG451Vq,50.6,3.1,1.34
16Uiu2HAmSttk54HzRoqiWxCRzu2JYiSiMfEfEHf2gYZCP414Px2h,48.1,13.2,1
16Uiu2HAmLsuQEgF9Q3QyHq9rwFtEMg42uZe9D1qDfTk6Tg3WQNaG,-33.9,151.2,0.9299999999999999
16Uiu2HAkzqbtHHXB3gT8o93LjabEB3hgvXDr71VSqZbVp2wiTdKu,28.2,-81.3,1
16Uiu2HAmSeeNcEtdWeS5VtXdjrWsuB3KH2wbXfUpLNfWvsEjBEjN,46.8,11.7,2
16Uiu2HAmJEGtthKNYwQeSGMHXpGG9WdzP3ktF7LmHME5ekZHEYba,50.1,8.7,30.5
16Uiu2HAmBuc5UvyfZz6rMbDFZWuHainJE479dyrc1Yu3cNHRtiBn,41.7,-87.8,1.34
16Uiu2HAm7vqyTkNbh6e1CBiwYZNXN2HSbQJtUn5X5xkakfh7oERN,48.9,2.3,1
16Uiu2HAm5NwvwQm33uEvyZ3ZcfA9a3XeUcdPqrP8aiUYUwoAUbRx,23.1,113.3,1.94
16Uiu2HAmHyaT8P3ndkWw4ZHLDN3oU2ZiiFG2iFpxH3YMPRnWmZqb,-23.5,-46.6,0.36
16Uiu2HAm48Ck7AJeuAtW6suGSDHqC82CaHvkkmGnLpH2fisnGpRB,35.7,-88.8,1
16Uiu2HAm274TGCPcpkfGrHWVNhZV86ha8NooaFUENSQZd45pfnap,38.7,-9.3,1
16Uiu2HAkzx6UHA9LN2imkbUjPjhtsRdRGgj3SFThTfqzxRtxnWsb,29.3,48,1
16Uiu2HAmRFEU2nV4GDQB1NrCGgqDavZJQUHKrjM7z5vYL64SuKpg,51.5,-0.1,1
16Uiu2HAmPawDUs9JoTHUwGvEXJCPsoHnN7fSg8bkBPcpJU5tHsjR,42.4,-83.4,1
16Uiu2HAkxKEhU7FCKUddtGiom6DykPVUCT7tSXWNztc4uMjKaAZy,50.9,20.6,1
16Uiu2HAm9jwbsgHpjMxKFQ59kHyhBAN6GHYtZpriWP6yEVhNZRoD,28.2,-82.3,1
16Uiu2HAmQEnhM74CzPs1KZNbcQgTXELBxPyB9oPe7guCZMidQUEu,30.3,-97.7,1
16Uiu2HAmUQUWq2sWB4Yy4VACnjbFt1fnNM6kpQJr2VS3Hm1gTUc5,35.1,-106.7,1.0
16Uiu2HAmTKVdzkh48TKTueWbEvLqjNrEmimr8iH4szoVL7SQJuLB,35.9,14.5,61
16Uiu2HAmR867KphfAwewc3KbMgmQqvfsbVcY7oj9g5Yp6mjqcZM3,53.1,8.8,1
16Uiu2HAmK5dJm1VasHDxTUzWYecooQUMmb2A6P1muf2vV6xrrEP8,51.5,-0.1,1
16Uiu2HAmNTGcng4vvHNCBKUox9xWP3nYeSSvSPMP43ZzmEwon3AS,38.2,-122.6,1
16Uiu2HAm7Dat7Zih4npqiTk14ADTm6x35WjLMYJmSUmaHf3s9GQR,50.5,12.4,1
16Uiu2HAm9wysoYpXsM1pNub9apHfUEeW1rQQJHihtPxMpPaSUbqQ,37.3,-121.9,1
16Uiu2HAm4Q4wso6ZUdSZpZu6cDQXQvwT7iGGtmpGkBW7Ctvk6NEM,39,-77.5,61
16Uiu2HAmK5DE7R1dT4RfsAFEd7QhBJvPzJUPf632CyqcsoUWr6Tv,50.1,8.7,61
16Uiu2HAkzTCdhTo7uzihe4HNYfooqJ6MnNXgUo5BhEbBG8QCVzrz,39,-77.5,61
16Uiu2HAmPRE5rmS68629yy2DEv3USoGc3inGd6rAUtzXyE2z8hrB,45.7,12.2,1
16Uiu2HAmAsvKwu79xwxEUr3GnoQAAoc3BDroNovHXbAcHUv2WYkL,47.4,8.6,1
16Uiu2HAmRFsyj7uAgLKuJSos7tL8guCYL8pBiRpPVTuYyYZuUdT4,1.3,103.9,0.5
16Uiu2HAmFoYLni2rcYcTvJsLCJVgm6YhhB9ouvkASLCdEJtVFmBc,39.6,-104.9,1
16Uiu2HAmCuKaeEChERDKvgjCc6WbKZL9Bbievew3sLfJ8GdrkWES,60.2,24.9,1
16Uiu2HAm59bwErGwMSdpiTvryg2TPRqiNvLmttaT7eZUgsaQh2i1,59,5.7,1
16Uiu2HAm3kCWuiqLgUr3jxHuKT2MANzDBLYo88hSaHiiTmW4hfFP,-37.8,145,0.94
16Uiu2HAm5oW6znNvymMt418YvE6QQJxBFJJ6UUvMjmNMSH9oqAF3,34,-118.4,1
16Uiu2HAmDYr2ZWNp6uVP9nQJjbJytbdRTpHVhWzBLwrQNssZvotL,27.9,-82.8,1
16Uiu2HAmUdhGtejcuXwoRUaD94vFPo24XhScx9LhNM1Lxjr1Xgwk,52.4,4.9,2
16Uiu2HAmUE6b434qCGtsBCgm235RHChtyRXdt6xZxR7gqnNsFxY9,27.4,-82.5,0.92
16Uiu2HAm2DkLeWefNkMdmLoxk8aoxWBzsgztYhjMkGKYEn5RCh5Y,56.3,38.1,1
16Uiu2HAmQhwshsqAnQ2qovb3xc5pZLdZdbgbzDP2Zm2jBiws6Fv6,36.2,-86.8,31.0
16Uiu2HAmRxZebFbPXLWirSBaxhJ41bY4fPxfSTuzVho1YHUkfMHz,51.4,0.1,2
16Uiu2HAm8aD7tkLgAr9o4qCNedC9wknnvBZtHymRUxRTHLyzWvGH,50.5,30.5,2
16Uiu2HAm7NgUsEGZYF1KANzj27KU3rHuqPf5UBrQHJhXztXZ5HSw,48.8,8,0.97
16Uiu2HAmJNvK3SwDKVNAGFgoEjZd3ajmwmiEXTE8qpxyd1dTYUq3,30.6,-97.9,1
16Uiu2HAm9apYaTmejrcaAFiYmGJpNRY4u9xHSxUSm4Y7GPNfH5ds,39.6,-105,1
16Uiu2HAkuqLU6NzHncCeGmRUPPycupj2qAUYtLEzZiANxcc7TeRt,59.3,18.1,0.89
16Uiu2HAmAjY1GHKD8UPtDZgsfby2JtnehDxhzbTf6PtxcZwTZ43q,47.6,7.6,0.97
16Uiu2HAmTvw9Z5mKFZLrgDLxh5ksi25rNpkMCy3FCezTHaKSng9D,1.3,103.9,0.83
16Uiu2HAkuTw5C2C5vNBasCkCkh5QHiFXWHtrW725oKbjEKTYSQ17,40,-83,45.14
16Uiu2HAmJob4ABomfmsboNPb8kWezGsCuup8iZP8a4mJwtMtqifV,52,5.9,0.9
16Uiu2HAm9bonVk42mCH7biy5475jB5oU5SkY2eQ5r3kSgRGK12td,47,-122.9,0.83
16Uiu2HAmSp4gb93cLLLBEMSvvqruj9RqtVFcnjuoAyDR48G3gkTa,37,-121.6,1
16Uiu2HAmGVUG7obBAAEiNefjvCX8dmWSmrubTCb4vyKDt3DjjoM8,50.5,12.4,0.99
16Uiu2HAmVqWMX8qfQJC69AW1p8pJb9GQnG5gxJyaaxZnrXULxJuj,-33.9,151.2,0.88
16Uiu2HAkzx8pUZUKP1Xt3zwrKPjihq8QSvNvbubyRu8VcSFEh4XT,52.1,4.3,0.92
16Uiu2HAmFjvn4kqQyfgGHWLgBKwD9PTDCtRX5viqMBSCJu2GSNsZ,50.1,14.4,1
16Uiu2HAmEGZ4xMEmhLFuGqsmaLM55nCKDQQeiRgRJcaB31yGAcbw,24.8,121,1
16Uiu2HAmEqa3vWES3fdR71poakiRbcSiojpvwozx3CTRtAMRNdfu,37.8,-122.4,1
16Uiu2HAkzGo3NsUvpNFGMTA95m73SxC2yHUj5Q8G917tihaBz8zd,1.3,103.9,0.86
16Uiu2HAm7asjorEW9MJhtzehXSJ1c6dXPKoUvQwbDpJcJAqSKVuy,37.8,-122.4,1
16Uiu2HAmR6qvRnbw56SSgJq6JAUrMWTzULgbti5YZshdsqcUws8f,39,-77.5,0.34
16Uiu2HAmKRfd7h4R4R1Jkm3bWh9fRuywwgZ4ayngsqv2me9i95B5,59.3,18.1,1
16Uiu2HAm6oWcKwG1TJ57oUUs7k3n8B7PiN5XY8jgizRqsSkMznik,50.5,12.4,1
16Uiu2HAmGtw1Ucx8gUcKbEYAy9YVvidpNdyqDbwb4qRBEimujR72,60.4,25,61
16Uiu2HAmN2yYiVTowzEcWqqr5hPUBJqstKeWT1FC1hnc9QcjgwrJ,51.5,-0.1,1
16Uiu2HAmB86gCCTShc4SaTRjb3RSmJ9iCReeNghrQhZrdXCPJZGN,24.7,46.7,1
16Uiu2HAkyUnGdUFMqv6E8LKcz9YtXfC12Z5D5JGCkSSiaSjBCeJv,43.1,-80.3,1
16Uiu2HAkyxEpPnkdWK9x2aDTwsRixFjpnKzMUHBTocVte2r83vdj,47.1,8.3,0.68
16Uiu2HAmRVtdEq3fxJwwcr8oJjJj7dcnC3kVKLtigb4uHnUx1gjx,50.6,3.1,2
16Uiu2HAmCawq6p7VUQNpmbMsWosfAWPJfXEo9TpJnvHxneLNfck6,39,-77.5,2
16Uiu2HAm9RvCMhhVE5jC6QH6Lkt7jgbbgrD5akZEp5FZpUdN8fNQ,60.2,24.9,0.6
16Uiu2HAm8v8zbRcqDJkBaBmP2KBkUt5FataY4KV897EKqmBNXbti,22.3,114.2,2
16Uiu2HAm8bDKj55i8DBthRcr44HpDZGjZqdmnzLaKb5Km284sn3a,49.9,10.9,1
16Uiu2HAmHxtefKqvKVu3aX4KqbghgHRWrh6is8VGhPktduijBZR2,40.7,-74,1
16Uiu2HAmMLY6KQwqthJwam7iEhFqDgUhb5grksqeMr1QDAiX5Lgo,50.1,8.7,1.4000000000000001
16Uiu2HAmQuybu6uL6kdhVL7DdUKFvYmHqjm9tynzUsXncCHuE8s8,40,-83.2,0.76
16Uiu2HAm4QXyVVxCAMpBbrXXh2ewnHv3ZdUE6uc2pcojc7EGpatq,55.8,37.6,2
16Uiu2HAm5APf3kL2q85rn7viLWLgchcHm7wuRHEYLPniYt1gZcuB,32.9,-96.7,1
16Uiu2HAmGysTCutHjUSNbNDtSveguMwachJcUTuEqNimCgx5oJaZ,50.6,3.1,1
16Uiu2HAkxGncYafH7vqKJv3R8KcFutG1tpA9Bwa3fVGGbDtMZ6H9,38.7,-90.6,1
16Uiu2HAkxqfyzfG2xsuMtnjTQZqTjXfT8ki5Rq96VsDFLm9GodS3,41.3,-95.9,1
16Uiu2HAmVjuuq29FE3e1A4tH86C2iesmtmRQ5br9wpttBNNLT1w1,-37.8,145,0.9
16Uiu2HAmFTWbhA9YY1YeABBHwWYmC1E1ZeLksJLSkmmEKYREG6G7,41.4,-73.6,1
16Uiu2HAmBAZPrpEzewqzefndn7mKehXgHEs8Q8aqhMd8nHtU1jrp,-36.8,144.3,1
16Uiu2HAmMbwAHxbTcYxLMzn1e3kk6yQ6o1YF61WV2WxR3crWKsrF,53.8,-2.7,0.9
16Uiu2HAmQJXegHmzYJAvzBS1xnaphm6P3vX1rpknruoa1J6wXQYU,46.5,6.6,2
16Uiu2HAm19YZ2LCmek21SerwovWsXNfrbBwSiwvto3P4mrvTeDGy,1.3,103.9,0.5
16Uiu2HAkuo45LjYYe5dvCkonMpuCDj36Qq62YsLzhn8c5HinGbyb,42.6,-82.9,1
16Uiu2HAkzxRRS6SSbPbBojM32CnXDoALAzmcBjQAWiGychqBBsRv,42.3,-83,0.91
16Uiu2HAkxJGN1kjtaNPyPCjSPoS5G5aD5ciCx3KiAM6ykuTxJTnM,47.1,8,1
16Uiu2HAmGBp7tMc5LwaxJJgejWv772isG41BqB57FqAqeKJU14qF,59.9,30.3,1
16Uiu2HAm7c43qWE96f5SvjH8gF647Bg7KXd6M24yanDas8cxe6My,51,7.1,1
16Uiu2HAmEgE5mQ72XRnpwt9kqgQt4WDfHLa2BMdmiPXZmRqqQXA1,32.1,118.8,2
16Uiu2HAmGaiyBLZiCjx8oo9HG4xcV1WAzo6JjMrE326beyDQRzr9,49.5,11.1,2
16Uiu2HAmLqRra83fAk1jNjZeZjk3eHYz6gnQbQuhro1qEbUUsjkX,-6.2,107,0.98
16Uiu2HAmB8fA9Vti3K6RiCbNYuaNHdGwNVLGNmuh5XuFBLgP2tAM,52,9.3,1
16Uiu2HAmE7SzWRPYaSLxNQ5pFmELC7LrExFeLfv2EMLTwKdejbA9,29.6,-98.7,1
16Uiu2HAmHFEsu8VCyXTMErXYApVLszwYDVhHa2hLpoZ1oMdCTTn6,50.6,3.1,0.6
16Uiu2HAmDPkJWfy12fNhcqXffGZaHyQwFqpZymgW2YqzCFEZe3qA,36.2,-115.1,0.93
16Uiu2HAmKkX6iK5wjXiVk8JwCJSyPM7XjsUXSXmznsYzDN4hBwks,44.7,26.3,1
16Uiu2HAmUbviyh1vUDqwEcKYT2QcF6wkWftjfw924EUD9rPCXdpV,32.9,-80,1
16Uiu2HAm1Zd3vvuQqLDqLzjZH6zbt6Ajais8beZ3vriBMdUV6S6M,43.3,-88.7,1
16Uiu2HAmEsHhV7zvynSJtF8ULKHDbi8Z42pxV5Wray6KwFE4j2Jo,28.5,-81.6,1
16Uiu2HAmPMReBj7sMaJmLP6zhv5NZSUCE1ukmeGuAQAR1DL2AcFq,48.2,-117,2
16Uiu2HAmKkFFRVaxuXcrbAuQqoo2W5KXPN72XzqEAyZMdrgWmBXF,50.6,3.1,2
16Uiu2HAmUBbgjQaCi6y6VZeRvZHyZphvAnQMtGuzVehLVuEm2QRc,51.9,4.5,0.47
16Uiu2HAm7XAH3PbE1o9X2eeLg6veSVTfYrPo1g9LBU1DnGssuoxr,47.2,6,1
16Uiu2HAmBvc2tBnZ9NaB7KCFNkWVey7hXV8m6ksHCDox4PdwBXUU,37.4,127.1,1
16Uiu2HAm4tcSTDRNUM2o6AMJxkGKtak7KuWnvNa2YWbEeWJXHnh6,41,-74.1,0.9
16Uiu2HAm8RRSgMozEJtrLZQMq35ja6XdsYeWan98HNTAP4ysNzW8,60.4,25,61
16Uiu2HAm5ZhQhu6PFfbGork7rV7q55buFgnRoBnUj5jxCeJARJ6Q,40.4,-3.7,0.8
16Uiu2HAm9Qjss84fDUp4P4K2raFWGSrz5qUZEt1yDqnACSuCYKKc,40.7,-74,1
16Uiu2HAm7iSZmahCjhXCJaaR45Jue4bVzq4X3YJPayKMSbbXFnBF,29.4,-98.5,0.86
16Uiu2HAkzCHv9oDtKvfix3rPm6S1BqTYpJYfFTSowfCwjzRJttge,60.4,25,61
16Uiu2HAmTo3bY8rgbB8YsWKnxsrZ5ENUCjxhiaVVw7vBJCdf7hS2,38.7,-9.1,1
16Uiu2HAm9w8sACvBbZw7w7T9L6x7HAGwzyP44ZcRTbD3vbUVAnDx,53.3,10.4,1
16Uiu2HAmPUfuysqy18MxXVT5KuRS9gpaGNSiyZUUUQthEAkbrndn,41.9,-87.7,1
16Uiu2HAmJLHrhq5KjTAfBWdePZsZ82W3PSNYe19dMd7bBa7HvNsk,37.4,-122,1
16Uiu2HAm3rCLvzusoXYL9i341kkjfGqckMhb8AbZBzDbKc7aFeXp,39.8,-86.2,1
16Uiu2HAm4gjfaEiH5CfG4YL8Pqrp8K9TucsMnjpTMtyQ1xQNmufu,54.7,25.3,1
16Uiu2HAm7iVcUoFZMskTDousQYu3wrFaWzk2uoirTUmP3VtnL2iv,55.8,37.6,0.58
16Uiu2HAmJTtgZNQ4uDooiT9nc4fjVs7TJANaDHAUaBB9J8aJQNV7,50.6,3.1,0.58
16Uiu2HAmAhfurtN429B7bpmsHuBGePEbtvwVCFRERTMzEPaNF2rR,38.7,-9.1,1
16Uiu2HAmTAspMPGkUyqXXRewJEKsDEP2hH7GkiDQWY4dGZBBUQRH,22.3,114.2,1
16Uiu2HAkudJWCdAfZcA75vo7VKA8DGup18ozEoyjzaPqMbZZ6P4H,50.1,8.7,4.5
16Uiu2HAmVQNeF5EPweeQQKtpLfy82xVBW8hayVwYYSB7T7nCPK69,49.3,8.7,1
16Uiu2HAmCHhJ7cyTiSUwAaUx6QbJ6PwRkjLaEJPakWqi66gUG9gW,51.2,6.8,1
16Uiu2HAmMfnUZp7HMAxpgP4iVJfeZ5bttfcxakELQaDgZXCBemj9,35.9,14.5,61
16Uiu2HAmJHVAer9rdy2ejAgNqpQ6KHbiAMT9WDwpBhUXXEEm281Z,39.1,-77.2,1
16Uiu2HAmGtS9P7ou9phncv9Yz5KUNx7vcvdo48UzaTxGxTMZUqLu,28,-82.5,2
16Uiu2HAmPzCCKqQyK1iCWEHYJa9MNZvFhkoFVscg8qb3AFXieKMq,35.7,139.7,1.1
16Uiu2HAmLcsZXXCQj3RyoFYmwnHbd82HShL3P2zDX5JQy234eWbd,29.7,-82.3,0.82
16Uiu2HAmMUFv6YLrGgBephKAE71YPFFKW1enEbzJSGGFTPrFp4Fo,47.7,-122.2,1
16Uiu2HAm8tNsvDkxm43UjCfZJjYqV7Zkk8NqRRZk6kTzZVxuJvQA,40,-83.2,2
16Uiu2HAm9RndEPQaxzKQXHj2cadzeMMMPZ67U9gossem9ama3aBs,30.4,-97.8,1
16Uiu2HAm9dHpzV1MQLh1tc92XAckELkKvVm3adjz76V79nk7rzpC,44.9,-0.5,0.65
16Uiu2HAkwfYXTH4EksirMvKMhZEnQQ6pWq8t8SaPwhXEQbeKucHn,59.9,30.3,61
16Uiu2HAmEjyedM83jMh18JbcsFzBqAP1amsP87n953E7vKNR21yf,21,105.8,1
16Uiu2HAmUqSjSKg74PuAsz7APDzKreF5DHM4dso76Kk2s6y6epzx,39,-77.5,1
16Uiu2HAmPxQNxnsWBJbicd27fVAMfCqEkPfUos3cUf2xdgTmDz79,28,-82.4,2
16Uiu2HAmU2mqiYf1Y4MaZ6rMpp8qL365YtizMMWvbF2AtRnVEcHL,-37.8,145,0.75
16Uiu2HAm1eEqiD2dbcSvWQcGA22EC9eWqyCdSJPutoznyKuv5pGR,39,-77.5,61
16Uiu2HAm6DYz78UD3wJjR8LjuwygGtiQqXzVTfbP1c4ziwqRyp7r,38.7,-9.3,1
16Uiu2HAm1NUALRs8Yo3p16cKaQ36NEtraQWPigZ94oWar46fiqX1,37.3,-121.9,1
16Uiu2HAmQ9X9spRUXV64drh5ZiZzhdcDz7gHXb621RH7XqCRgxzw,47.6,-122,1
16Uiu2HAmEP7byGKbwRijzWzvt47gaSkLmyxRtr4DWHedZMY435YP,36.2,-115.1,61
16Uiu2HAkwT3iY4GM1noD9ckx6GTUBFKAyWKUNbj5dGQWALEBuvjp,50.1,14.4,1
16Uiu2HAmPinRiF4SXqGFDQGxKqhCJC4n7ijkH7YnhsBehGgyj5ev,52.5,13.4,1
16Uiu2HAm9gjo2Z38pemcafzVUVonEEkwidLx4oPL6E3b3mj6Lcxg,-33.9,151.2,1
16Uiu2HAmAp1rc8Ght9xu4daZunUBV7tAxs6YADNMSjb4363PKG4v,40.5,-74.4,0.96
16Uiu2HAmDPCyDG2pL4RSxuK8FARVuaorB9sjujjubCJ7xteZ7ayT,39,-77.5,61
16Uiu2HAkuaNiaj4UadvGGQDdztk6v7AMLb3tVDLjwCpXhRB9gXRY,39.9,-74.9,0.48
16Uiu2HAmM3iocmtG6RoLrNqVn6D6wwCNFALG48zTTQBzH9xicXGK,-34.6,-58.4,0.92
16Uiu2HAmEEBeeLLpGjEfbDmbHmdJcdKYuQJmTbDBYTYKXoxeQp4r,52.4,4.9,1
16Uiu2HAm37ktoJqStXGUfMgnrJsQCfdP6JPevyWYxLA7uv1rTCJJ,45.3,-73.9,5.76
16Uiu2HAkwgjkvSKisFRGBcz3ZT9qJFCJD6qVw1S4kjHEwbd9K5Zc,59.9,30.3,61
16Uiu2HAm5YwwXTxuo9xJzgTACXLvihPmuBgF7DdsALEzAtCKFLPU,30.3,-97.8,0.94
16Uiu2HAmCBgAbszyYseHECtLq6gzU9GhW3Jve7vozoBpe1vNA4X4,48.2,16.4,0.93
16Uiu2HAmTGJAToQtkrwW75FZbBaKn6ArBKBGHUeRmiQpFqLcS3kF,60.2,24.9,0.8
16Uiu2HAmGVoH1KtR3N3yEtduEPTKSTBeR1GA8V9V4sYeYYHNwKSv,41,-74.1,1
16Uiu2HAmRuVhrVgsdX6bNh3r2sNsSCCbwuD3r4LUR7rvZCP8ZG2x,52.2,21,0.75
16Uiu2HAmFozLRmQDFkzRivEWQUYsJo23VhA62DZ4PG99ZPPcpt6n,-33.8,151,0.92
16Uiu2HAm8e5DwGCDsTbM28YoPU5JcbcbbWgBKSWEf1D6ZCiLXZz5,-33.5,-70.6,0.32
16Uiu2HAmMaNpf4BtGX4RPbD2bdKt3KCkWuS6QTTrTv6Mh24StN8M,33.9,-118.2,1
16Uiu2HAmJRtaaNdquZhsbxvMFcvzukWur9AhXiE2ygFf2EHTdu9y,35.4,140.4,2
16Uiu2HAmDSF6vH68uFGCdkqvCUMksUz5gAcTZj3Ev9w5SRQp3UKV,36,-78.8,1
16Uiu2HAm84UjzKmLTqNhuy6mzYTGW1idWUruvkQ6EgSXcnjhuzry,40.8,-74.1,2
16Uiu2HAmBGouKBe9XN7nb9Gbv1R45iyeCNxcdxXuoZ7mzC89Zahx,50.1,8.7,61
16Uiu2HAm2KRvj463YesEUwAntdUZJqZb1fJsnD3AJddr546v3GG5,45.5,-122.7,1
16Uiu2HAmAZXEKbNwh1onCSjjr7rt74Abpqq9XqtRhUEF2dbWLsNz,35.1,129,1
16Uiu2HAmDAsTie65VDFbmfossBVNLnsLrQ7xKYAh8rSoqKXiLNnz,45.4,-73.8,61
16Uiu2HAm6eb2RcPPxAH6Md23G4VVGKx5k6qdm8bFWDvz8qpD8w12,1.3,103.9,61
16Uiu2HAmVXAKBZn82wCnxvuKeSsmSyW4mo7cU4bWDg1gPcgZqXLV,37.4,-122.1,1
16Uiu2HAkzp8AB6BJpPHHMgaax8nEGC1eu6vYG3pAUihRT65YZLaa,39.8,-86.2,1
16Uiu2HAmJ4vtZC1AhFjFMqx9MZ4UMfY8Fd3Q3Y6EWWYHjsbd3BUp,1.3,103.9,1.94
16Uiu2HAkvJ84v6C2ef4JwzquAwdnqE8iqNH5Nurc7DmTnRdGtG1m,40.8,-74.1,0.55
16Uiu2HAkum7JNziY9CCbAGHRWobMuy9MSP9rSZZMFxK4PgjDXmTy,48.9,2.3,1
16Uiu2HAkzvRmJzz9MTPBUiArF8wP4y7hVKoNh3sq2TKSM2y8qxQN,50.5,12.4,1
16Uiu2HAmD7tND6mR25efj7718kz6vojYit68CpPgZAemiG3rrbVM,40,-83.2,1
16Uiu2HAmEDnLAvxduFHgRb114uqowCwC56E8SttWjF6E8V72XVi5,50,8,1
16Uiu2HAmDMimaniQFPUMDmPf4BzZiS33NkkK3uedSBGC9PKMJYMk,43.7,1.4,0.9
16Uiu2HAmV7jFwG8UGWXEjmjtMkLpENbqWHLAxQcdifFj1pDXqLWD,1.3,103.8,0.37
16Uiu2HAkxB3seobaV5pDHaJSxHt4Lvjsk3j7GmLu9dAAXzLJGfYx,52.4,4.9,61
16Uiu2HAmGSuFmJtaHYNHs53kyAovUnpGN5TCLYW6kbfTiwYSwtqu,1.3,103.9,2.66
16Uiu2HAkzfhnWKUGnfebHFzfsXGVXqnESPUcEgxxKFxS2x3ra7PW,51.2,6.8,1
16Uiu2HAm6bepm4CsmXN4p5gbZsCbLckXpxfRErzztHc7hph3Y7gd,50.1,8.7,3.12
16Uiu2HAm724gZsWKRrdXdNKi5zCQvGK97ibwha7dPNUjeY2pXrr7,52.4,4.9,61
16Uiu2HAmQZiiPrScagw3jMTwDUWjoeyQgnw48ac2LnVXj8VjBjP2,40.7,-74,1
16Uiu2HAkwURahiqcWAUjfr1FwaiLS24ksy1VecpBaUBVx6vreHoa,52.4,4.9,1
16Uiu2HAmDLWnEuuyYicdBe23u2xPbr71EaDNA1SHx2WTj7qE9KRi,48.6,7.7,1
16Uiu2HAm27noGvg4MvFD5mZTej2aS4FhRDZf6VsJkbpn6nr2gVyQ,40.2,-74.7,61
16Uiu2HAkwDHSoj8tcT9Z7yC1nBhb8uyUYiEcF5RaMUokttA8rXPH,50.1,8.7,1
16Uiu2HAm1g61JQ3ZbS6YP62GC7gCoD2WtT15QW4F5Nm6UetdRS9K,37.4,-122.1,1
16Uiu2HAm14d1KMGrvjtu56NootViHnY7oMU5qqBe5yckNntqi58o,52.4,4.9,61
16Uiu2HAkuiAEApspNb77VzRok7mMoceYLbKpVyjsDY7rUA6YZ4Uq,47.6,7.6,12.959999999999999
16Uiu2HAm2i5hhDZLN6SpgTsxZDhGqVtLm5epG4WVvCkdXspCMyQE,59,5.7,0.89
16Uiu2HAkyojTLfr7n3qZBK8vJ6kWL2mD1fXypkKJkXmWxt8KmLAt,44.9,-0.5,3
16Uiu2HAm7vuRpq5uZCcv9JvwCvNmw6Bb1e2HHeze9yoKx2KDL6ao,39.7,-89.9,1
16Uiu2HAm5ndw31cgsd5UdrhEekNwP86KZWZc9UGxQgyJSpEchi1C,48.1,17.1,2.47
16Uiu2HAm6jkSvHAdpvNN8rsNG5xQHTkoBdsA9t3hw325AZ9LYRaL,46.9,-96.8,1
16Uiu2HAmKbgUfv9svCKLhyYSMfdcqeF6WY1eEw2VAyTemG2qM8rb,33.7,-84.4,1
16Uiu2HAm6GbPWU4RsgDL6RSkoxyokiRyWjdMueRfQ5vb6XZH1wM2,39,-77.5,4.0
16Uiu2HAmN9wHwWyDKtisDzYCaVwGjvdfKppNy6vBAJPMvZKL87Lx,29.8,-95.4,1
16Uiu2HAmMEZGQ8UvSc8H31Xbg46emCJcoP4NAHxF3MeCjxx4hK3h,50.5,12.4,1.88
16Uiu2HAkysnpNDcj2iH6EAZyjYHGvWdw9pD1CixV4wgwjqATHHmn,46.1,11.1,0.91
16Uiu2HAm95c4gd8WsNXvyDiPQfQPsLjRgGd9snXrxGY17u8Ezqaz,22.3,114.2,61
16Uiu2HAmR7y3Af8zbRpoXdUX7xGVDsXfXhL4BaoU2BX9Lx25AfF3,37.5,-77.6,1
16Uiu2HAmJFo8DZaochjgTtZ8mL9dZxRqtTWMoP83221UttNmtTsK,60.2,24.9,0.94
16Uiu2HAmJjhQ8RLuE2vT4BMvPZ2QazjyEcajyLrukkYeakcB8gNz,25,121.5,1
16Uiu2HAmQHHAX1Rk39YbUL276hqXxij1McoRjK4gYRtzpEjaQEZL,29.8,-95.4,2
16Uiu2HAkyBzDqMphJbnffbFxL8JiqsSUCQo8C8YddSAwQ913TJTb,40.7,-74,1
16Uiu2HAm2jP9bnN78atrib9v5jjPyFUCyPMVeXcpr5VSLmZCFCeq,35.7,139.7,1.56
16Uiu2HAmSfruDiWPKzXZKELpFpLfqpvEP2VKbzjoPxoVrujpxzR4,28.1,-80.7,0.67
16Uiu2HAkyZESrqzu1QWjaMaV9exKpRpBcVHcr9Gvm3SRqHXz4voT,36.8,-119.7,1
16Uiu2HAmVAga9ULJnSQJHw4ZuYQUGp87944cJ5Vr2pdHZ3jUu1N7,32.7,-117.2,1
16Uiu2HAmNAGxw7adTXQ4LogLHKTHykFjJQrHPd951c9Jmk2rTsqU,53,5.9,0.83
16Uiu2HAm8VxHoXbbyvycoh1sBwmWr3DpTkpWuXnYSNLTaFMCJc7Z,-36.8,144.3,1
16Uiu2HAkwZyTDfyDpfsZraQ3sEgJ1zkZzMRJADGVyR88kzcC94Sd,42.3,-83.7,1
16Uiu2HAmC1T1RrnvzyUwH4eCUNjnqsvoK6U42cYT9LE8sXAWk49e,60.2,24.9,1
16Uiu2HAmFcVeqvD31douqfMFeXHgTFd5XcdmNuQDWqQFRf3sbJng,40.8,-111.9,0.89
16Uiu2HAmUqCHhbKWhwTqBH5KshsaqsfUAaDTeyndCneW3iYzgQ7G,42.1,-72,1
