uuid,latitude,longitude,stake_weight
c2053528-330e-4406-b2d1-7173bac56c73,32.7831,-96.8067,1
434c5ae7-47e3-411c-884f-f9fe8ee2d7c9,50.1155,8.6842,1
b6d87725-4341-44ca-ae9b-646d033478ab,50.6330,3.0586,1
7779c411-7563-40c7-8683-cd94b14bfa33,50.4779,12.3713,1
9d965c00-605e-4381-8f10-66c256ba28ca,35.6895,139.6917,1
f7d2fcdb-57e4-4761-9f1f-55102fa4e006,34.4336,-118.5007,1
fc815fe6-c143-44c7-86a6-6cfec6df94d6,39.0437,-77.4875,1
8c7da112-7512-4df3-9e3e-36c55a3091bc,49.3164,-123.0693,1
27971c0b-00c9-473c-8d1e-763a52966560,43.5789,-79.6583,1
038a447b-2a5e-4402-be0f-d756f1b5800b,50.1155,8.6842,1
3ec83bb9-fd49-472d-90a1-69e17f1c733c,51.5085,-0.1257,1
f8d18f2e-8b51-4819-8ed1-8988fbf80c8a,28.0091,-82.5034,1
a13d6ec1-8ed1-4079-8956-2e841d6176ce,53.5501,-113.4687,1
8a4b2ac9-b1c1-45dc-bfd8-c5d466c9d709,26.2729,-80.2603,1
86df7fd6-613f-4a52-809a-803106e9d482,28.1331,-80.7112,1
fe579365-1552-4f39-b1e8-e1cc1dd67c15,39.9612,-82.9988,1
92d8a79c-8f88-4dc0-979e-0778b550ceda,40.7968,-74.4815,1
a62f4ef3-a3e2-440d-828d-1996e921c700,45.8399,-119.7006,1
b982ff69-91e5-4c9d-8fd6-715dfe66a7d9,43.5513,7.0127,1
bcc8d90b-8881-40ee-9984-05d175313c99,51.6445,-0.0465,1
1ae658e6-169a-43ec-8ea7-556b7e075d92,49.2497,-123.1193,1
55a31ac3-c618-40c3-a509-0bb251c96277,13.7540,100.5014,1
d5e6b271-8821-4255-99dd-b5f961f40447,13.7540,100.5014,1
f26561cb-67e9-4f80-ad91-2f0f5c776b41,43.5789,-79.6583,1
c62fb0d8-871b-49e3-b36c-aa41c403efed,43.5789,-79.6583,1
104bc79a-7b3c-44ef-970e-5a40b2ee409b,-34.9287,138.5986,1
dc42ba1d-c4c7-4c1a-8807-06054c8450cc,60.1695,24.9354,1
795ade6b-c086-4606-8825-ad163edd103e,51.5085,-0.1257,1
05693994-ceb0-45b7-97d0-5e011aae5286,37.5630,-122.3255,1
4eff142e-ebf6-42c6-95a9-6fbd5cf328a0,28.5974,-81.3036,1
1821d54f-13de-4fd4-afd5-3157d9c2ab11,35.6895,139.6917,1
122fa397-06f4-4d4f-ade3-9890cb3a1945,37.7749,-122.4194,1
aa9e49d7-6a2b-42d6-91bb-b852513f5d3b,49.4453,11.0222,1
a7f32348-078e-4061-b118-13810b0a2000,35.6895,139.6917,1
17dd55cd-ad1d-4618-bbfa-b9043e5b0e8b,27.9951,-82.4046,1
2e056a0b-1ca9-4880-b194-af2f4f3f3a9d,28.0091,-82.5034,1
7d583376-5453-4643-bb98-7a41350a9241,60.1695,24.9354,1
96a2dd34-879f-4c23-bd24-d6c9583ba62b,33.7523,-117.8541,1
d05cd8ba-aa54-4575-b8ac-4bf60e4c79ba,39.0437,-77.4875,1
1acdb082-c80d-4f0f-bee3-d2620c70a740,51.2217,6.7762,1
1c2278f3-d406-490d-934c-adb5ebfbd3f7,39.0437,-77.4875,1
e8624989-2a06-4962-8c59-fc8c7781cbf3,48.1952,16.3503,1
ca37b9b7-6320-421c-889e-21f0a51ab928,50.6564,10.6605,1
eb43f8b4-a7b0-47ce-8a02-deb0f958f5e2,41.8798,-87.6285,1
74a7c0f6-db22-45c2-abe1-edabd4560cf5,59.7439,10.2045,1
dba399b0-6e79-4da3-a4b7-78ba2a4fba92,46.9918,6.9310,1
ca49ff8d-0dec-4a45-b2a5-c07d6cd644e6,34.0122,-117.6889,1
705c8b06-3fc1-4b6f-bd0f-f5e64d94f833,39.9075,116.3972,1
fa6ca23a-5ce5-4758-98cf-91b80e9287e6,34.1472,-118.8383,1
6905b258-76f2-48bf-aaaa-8945dc1e3e5f,44.4323,26.1063,1
55fa5f7f-b057-4e7b-a840-2e12f444d76e,51.5085,-0.1257,1
12158bce-cd95-49aa-ba28-ff7354f3e9e2,60.1695,24.9354,1
6b3e075e-e163-405c-984b-602e7f6359f3,60.1695,24.9354,1
c8073bcd-19ff-4340-87bb-f8109c4adf63,40.7143,-74.0060,1
0e9bf93f-4d3f-420b-9844-9dd5ccd68d26,37.4565,126.7052,1
98f8296b-a745-40a1-accb-1ff785b0c325,35.6895,139.6917,1
cc0d25c2-9a73-47a0-bbeb-70a814ba34fa,50.1155,8.6842,1
b5486a9a-a787-4d5f-9c91-9a4a0e2d0713,53.3331,-6.2489,1
02300c88-75b0-4760-b3f3-c71b29d24f7c,41.1384,-81.8637,1
5c61aa54-4ca2-4b7a-8bcc-f39fced03643,55.9521,-3.1965,1
ca22847f-58bb-462e-a037-e099121ec3f5,44.9800,-93.2638,1
aeba1ad9-2b87-4cc7-95f7-83c85fb97bb8,36.1750,-115.1372,1
6c89e74a-9473-4d16-90c3-0d3d0f632848,41.6142,-81.1490,1
47e25588-65d8-4c27-b252-2864f5937836,52.3740,4.8897,1
a3c375f4-0e94-41c1-b40d-9d69c5c2343f,19.4285,-99.1277,1
fab8f7bb-8b73-41d1-a063-9c91c48329cb,60.1695,24.9354,1
cd18627e-35fc-4710-9231-dc3ecdbb7547,53.5501,-113.4687,1
3a8fe1bd-d6a2-480e-b383-755d0441ec3c,50.4779,12.3713,1
5411fcfc-714f-4e9d-8f49-dfbbf05b2468,47.9757,16.3219,1
d949be07-b546-4f43-bd3c-ce1a46d97b43,46.0511,14.5051,1
c6c0b3d1-f31b-461f-8f1e-ec01f3f13b07,47.2425,8.7234,1
d1b6d2c8-d295-42c3-9b66-74f55f83aadc,39.0437,-77.4875,1
78a61165-d76e-433b-bae5-bcd58e718704,53.6859,9.9804,1
62dfbd00-e5d1-40a6-8447-145d8f05db41,53.6859,9.9804,1
bc818294-b78c-45e3-b3de-e6262fdd57d6,50.4779,12.3713,1
aefbe920-fa19-4c7e-b203-bfc11336f881,22.2783,114.1747,1
cac61e78-6309-47a7-9ce6-fe85f53e16f3,40.7143,-74.0060,1
19f67a60-a691-4ab6-b3fb-8dcac92197d8,1.2897,103.8501,1
6c244975-46e9-4de2-a417-2c8e55d01243,-27.5535,152.9289,1
2fc109df-eee5-4e52-9861-2ca5db3d5e2b,1.2897,103.8501,1
52a051d3-da8b-491e-801b-ed8e955e08b6,43.7064,-79.3986,1
39eb9b31-993f-4267-9479-3539b51f1ebb,59.4370,24.7535,1
19431bb2-89ea-4af5-8f36-48a30e2a542f,40.7143,-74.0060,1
d77fa636-c0f1-41b8-9dad-2ec3d6c31c46,50.4779,12.3713,1
f9ea0404-3bdd-4fd2-b90c-0471e4170dc3,45.5088,-73.5878,1
33903f5e-813c-4851-bda9-8e1bd8baccb3,51.2217,6.7762,1
011b4a4a-6195-490c-ae68-ae69f335a56e,49.4453,11.0222,1
f8cd0415-28e6-4710-97e6-e884ebdc10a5,20.7646,-156.4458,1
cfca7756-2eb2-4c46-95e5-f7de7f62cda1,53.3331,-6.2489,1
820fcca4-d742-45f4-8748-b9a032cc610a,32.7831,-96.8067,1
8290ff55-6413-48a5-8433-8512e430dfb7,42.0167,23.1000,1
5f2e2368-97c1-479d-9111-b6a44dd0b393,-26.2023,28.0436,1
b76b179f-d628-4e29-87a2-2777d559b45e,49.4542,11.0775,1
d39ccc41-4a03-42b4-8a88-1c7621545798,39.0437,-77.4875,1
fa3b7451-5223-4124-adfd-ff8c6b64e71a,45.5234,-122.6762,1
ca9f843f-0e4b-4132-9363-8020fd3b6d54,41.6561,-0.8773,1
b87e7115-ec2a-473d-8e4b-a8698b6e0937,43.3601,-80.3127,1
aa373832-0733-4c39-a4ca-033424b743d5,50.6330,3.0586,1
13f84f57-5781-474b-9dce-396d2e7ce9d7,33.0250,-96.7397,1
cc8366bd-efd6-4d6f-a354-a5bdfb79a086,60.1695,24.9354,1
e8664326-58d6-4df8-a2f2-013f42e37194,-6.4000,106.8186,1
548ae5ce-0971-45b2-b29c-e499a8b86656,60.1695,24.9354,1
d4d27682-9ec9-4836-b41f-7db673c23ec7,33.5017,-117.6625,1
cbbfb60a-ef2a-4426-8d0f-3b975aa71520,33.7670,-118.1892,1
8c547be4-edf5-4c03-9ca1-285d62bbea2c,33.7670,-118.1892,1
5ab52344-fb61-4cfe-af47-69307bca6e7e,51.5085,-0.1257,1
ac9a5f90-96a0-4abd-8f55-303300aeae4c,-26.2023,28.0436,1
307cb023-0460-48f1-ae7b-498d11895da6,47.3667,8.5500,1
b6aaecb8-ae19-4110-9ba8-39f44407554a,1.2897,103.8501,1
9b789503-2328-4b58-894f-040df62e672b,47.3223,-122.3126,1
894e1f7c-a6c9-4f89-8073-657d53bf1db2,38.9990,-84.6266,1
b0aa3b0b-6c91-45b4-a09b-d3e0b42dce7c,39.9612,-82.9988,1
51449814-05b6-45cb-9b25-dcf57d0b26c5,50.6330,3.0586,1
e92f8e8d-9ea4-4dd2-b6c4-18414e856f4e,40.4993,-74.3990,1
008764b3-d953-4f06-afb0-c7d98c98a95e,39.0437,-77.4875,1
5df66d87-a2c8-481a-aaae-44bdff47ec6b,1.2897,103.8501,1
f8a979a4-2ac7-4a5e-9c5f-eb76a176b473,53.2192,6.5667,1
386ec326-d173-4b09-a2e3-147eb779fd05,39.0993,-76.8483,1
2f153d0b-2762-4eb8-8660-312c68e2f757,50.0880,14.4208,1
ba18b078-1e1e-4c52-8348-060b694398b2,48.2474,13.9784,1
ad078253-c3cd-4bf8-9e39-e364e0d56b57,37.3394,-121.8950,1
664001c1-dc8d-452f-94fd-d6be5640adb7,34.7371,-82.2543,1
9417e5d0-310f-4dc6-b04c-1fce410fa79f,39.9075,116.3972,1
19be0c8b-6c7a-4a02-a139-9aecced8caa0,52.3740,4.8897,1
e2c48aff-dbd5-484e-8cb2-a923c277a1b6,43.7064,-79.3986,1
0692a912-698c-4daf-b582-c168172657cf,60.1695,24.9354,1
bc2d1bc1-8e12-4e0c-8d8b-e5b354cb9042,60.1695,24.9354,1
83d6d3bd-7aa8-4eda-a30e-63d214d52299,50.1155,8.6842,1
a8b02eb8-3d89-459b-8b19-e46408879373,50.4779,12.3713,1
12c632e4-61a7-432b-911e-93c88a1e928c,39.0437,-77.4875,1
a49b7e98-2b5b-4332-9203-3f2e3eeada30,45.4963,-122.8001,1
7158569f-a44f-4bb0-896d-a69f1a1844f6,52.2298,21.0118,1
a3c6eb82-c9d0-42c2-8536-b2bebca35b40,52.5244,13.4105,1
85851d31-5361-4d8a-ae48-46e9956a70c0,52.5244,13.4105,1
5da9236c-8fb7-42a2-b1af-f7855e9174e8,52.5244,13.4105,1
897a2d14-d39d-4d75-8525-d7e0f60035c4,52.5244,13.4105,1
90ad6782-0501-440f-92cb-f351fae1290c,52.5244,13.4105,1
65858905-b24e-48b4-bf65-9be23c975964,52.5244,13.4105,1
7cb0d451-dd6e-4050-b791-9f568eb0e9b3,33.4484,-112.0740,1
93c8aec0-92fe-43b7-9d7c-df42ed553f33,26.5253,-80.0664,1
40367bcf-c223-448f-803c-06757ee33e23,50.6330,3.0586,1
8aeffaa6-cb7a-4819-9fc8-9de141120742,39.0437,-77.4875,1
983445e3-278a-41cc-8796-1b595a9b414f,-33.4569,-70.6483,1
c0f9394c-588a-47db-bbe9-7fe3c7edf027,-33.8678,151.2073,1
bad2c21d-8cfa-44c8-8e64-38977e80db8d,50.4779,12.3713,1
aed83461-ca9b-430a-8015-1381554142bf,40.4406,-79.9959,1
1af1aaad-7933-4614-a315-be6b8c56248c,30.3085,-97.6849,1
10278a76-198a-4143-93e8-d3907366f48e,39.0437,-77.4875,1
2f233da8-0416-4298-bebc-78c75565857e,50.1155,8.6842,1
87095c20-d140-4ce1-9b38-0a7e125afa3d,39.0997,-94.5786,1
5d73456e-8310-401b-855f-657ca1fdb0c7,40.7143,-74.0060,1
68d4f5e2-663a-4f24-bd81-215f8c9fadde,40.7764,-73.9827,1
f0db6773-7729-410e-a998-e2d54d8e5624,46.0511,14.5051,1
0360df9f-bd58-4c27-957a-479e06e848e5,7.8906,98.3981,1
36aa07a0-0159-4f6c-b4ae-f3daf2fd808b,7.8906,98.3981,1
9125a925-fef0-4f9e-acdb-477be33ed332,7.8906,98.3981,1
6ee73dde-8f9c-4baf-8334-2eabe13cc1ee,-37.8140,144.9633,1
1a884faf-ddc3-4548-93ab-4d1f80f33dd9,50.9519,1.8563,1
e149c877-562c-482c-9215-9b95a2d215b5,39.0437,-77.4875,1
bf1c07a7-bdae-4374-96a7-bd79e28c60f4,43.7667,-79.3991,1
639b30f1-e026-43a7-a782-d517a0875d9f,52.6031,39.5708,1
75a407d4-7347-4982-93bb-c9c99eddf608,39.0437,-77.4875,1
51dbee7b-45eb-49c2-bc66-e0136436ee07,53.6859,9.9804,1
4785b5dc-5252-4be0-9445-0ee8fa9b5893,53.6859,9.9804,1
f4b63a05-ed9d-4a6e-a060-6695c604f0ca,53.6859,9.9804,1
09a1d703-19a4-4ec3-8a5e-a5bedb62457d,43.6330,-116.2951,1
c13497d3-181f-4eca-a6ab-217fa8725ff0,42.9784,-78.7998,1
f8617b49-2d66-4e8a-9802-3f7d67ce388a,35.6895,139.6917,1
d7481acb-fb6a-41f3-a7e5-90980857c09f,39.0437,-77.4875,1
11cd3834-1f20-45eb-acb2-cb084aeed309,52.7483,6.9681,1
b3c6bc54-1a07-4b9c-a334-4a4fb0dbdaaf,39.0437,-77.4875,1
57dad46e-64d1-47de-89cb-03c7a26c9517,45.6387,-122.6615,1
36e49456-a22d-40d3-ab07-d22081cf58fa,50.4779,12.3713,1
194682a5-47e6-464a-9632-88160a4f0b30,52.3740,4.8897,1
acb18979-2f7d-4b88-acea-821ecef7fed1,61.8699,28.8800,1
5118d227-3adc-456c-8820-fe62698947c5,50.4779,12.3713,1
92221613-f19f-4438-8149-1dc0e348cfc6,52.5567,4.8458,1
f62b395d-85b0-48fd-b46e-c757cf253cc7,40.7143,-74.0060,1
a2581114-10d7-4eed-8110-4d6cf7453811,43.7064,-79.3986,1
50ca3e8b-d1ed-4714-9e8f-596e55c7c0d3,48.7823,9.1770,1
bc165682-d822-4edb-9add-690cab7bf861,52.2659,10.5267,1
ed967d71-7a77-4a7e-9f63-3f1017382ca7,39.0437,-77.4875,1
254366ec-037f-4844-ba3b-8722504857c5,45.4982,-122.4315,1
6133e82a-5f8d-41b1-80d1-c2f38162c8c5,20.5618,-100.2452,1
1a35c10c-8e68-4769-8a89-24f0ccfd5c8d,43.9001,-78.8496,1
295087b9-2e73-4030-88a8-e536e581a3b6,50.4779,12.3713,1
4d1c8a5f-2199-4351-9052-6a2a9bb9ff30,38.9343,-77.1775,1
1cce1526-a165-4d71-bb61-e7ed1c431b58,60.1695,24.9354,1
19f19c3b-4ead-445e-baad-48fd1c0859a7,50.0866,14.4799,1
f422ef86-05bb-44df-a659-73339c3b0f70,37.9735,-122.5311,1
0a627c88-52f6-49de-9822-c275a85ff85f,1.2897,103.8501,1
717f6ed9-ac8b-4521-a0cf-e90035764d88,48.8534,2.3488,1
2e9f44cb-e060-43e2-9aa7-32d9ef6750aa,50.6330,3.0586,1
04f034a8-8686-4ebc-a442-5f9f0600fd9a,47.2172,-1.5534,1
53a648c3-6d74-4fa5-8668-c99d97f08e2c,60.1695,24.9354,1
a4d1f361-9ee1-43d6-9df3-0df33fa63f28,60.1695,24.9354,1
